tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes
955,STATE_955,828,STATE_828,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG WLA; bsr_tags=VCT
959,STATE_959,824,STATE_824,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG; bsr_tags=ADR
959,STATE_959,831,STATE_831,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG; bsr_tags=ROM
962,STATE_962,1147,STATE_1147,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=CHE SOV
967,STATE_967,974,STATE_974,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=ENG
968,STATE_968,1847,STATE_1847,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=HEJ SAU
969,STATE_969,1173,STATE_1173,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=FRA MRT
969,STATE_969,1498,STATE_1498,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=HEJ SAU
982,STATE_982,423,Madurai,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=5; tsr_tags=DRV RAS; bsr_tags=RAJ
983,manpower = 1697161,429,STATE_429,manual,0.444,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=KOL MRA; bsr_tags=RAJ
983,manpower = 1697161,1948,Mysore,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KOL MRA; bsr_tags=RAJ
983,manpower = 1697161,1949,Mysore,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KOL MRA; bsr_tags=RAJ
983,manpower = 1697161,427,STATE_427,manual,0.111,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KOL MRA; bsr_tags=HYD RAJ
984,manpower = 30650,436,Jabalpur,manual,0.625,incompatible province overlap rejected for automatic overlay; province_overlap=5; tsr_tags=IND; bsr_tags=RAJ
984,manpower = 30650,426,Orissa,manual,0.375,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=IND; bsr_tags=RAJ
985,manpower = 109808,983,STATE_983,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IND SKK TIB; bsr_tags=RAJ SKM
986,manpower = 16959758,985,STATE_985,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=IND KHL; bsr_tags=RAJ
986,manpower = 16959758,439,STATE_439,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=IND KHL; bsr_tags=RAJ
986,manpower = 16959758,1343,STATE_1343,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IND KHL; bsr_tags=PUN RAJ
986,manpower = 16959758,1342,STATE_1342,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IND KHL; bsr_tags=RAJ
989,STATE_989,433,STATE_433,manual,0.667,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=IND RJP; bsr_tags=RAJ
989,STATE_989,440,STATE_440,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=IND RJP; bsr_tags=PAK PUN RAJ
990,STATE_990,432,STATE_432,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=BAN MPU; bsr_tags=RAJ
991,STATE_991,437,Indore,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=CIP IND; bsr_tags=RAJ
992,STATE_992,1200,STATE_1200,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=FSA YEM; bsr_tags=USA
998,STATE_998,1748,STATE_1748,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=BRM; bsr_tags=CHI PRC YUN
1010,STATE_1010,1208,STATE_1208,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IRQ; bsr_tags=SAF
1011,STATE_1011,1217,STATE_1217,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IRQ; bsr_tags=SAF TRV
1013,STATE_1013,1191,STATE_1191,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=OMA; bsr_tags=LIT POL SOV
1014,STATE_1014,826,STATE_826,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BHR; bsr_tags=LIE
1025,STATE_1025,1928,STATE_1928,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=PHI; bsr_tags=INS SBS
1032,STATE_1032,1307,STATE_1307,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=5; tsr_tags=XIC; bsr_tags=CHI NEA PRC
1032,STATE_1032,622,STATE_622,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XIC; bsr_tags=CHI PRC
1034,STATE_1034,1021,STATE_1021,manual,0.429,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=JAP KMT; bsr_tags=CHI PRC RGR
1034,STATE_1034,598,STATE_598,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=JAP KMT; bsr_tags=CHI PRC
1034,STATE_1034,1028,STATE_1028,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=JAP KMT; bsr_tags=CHI PRC RGR
1034,STATE_1034,1219,STATE_1219,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=JAP KMT; bsr_tags=CHI PRC
1035,STATE_1035,1021,STATE_1021,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=JAP KMT; bsr_tags=CHI PRC RGR
1035,STATE_1035,606,STATE_606,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=JAP KMT; bsr_tags=CHI PRC
1035,STATE_1035,598,STATE_598,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=JAP KMT; bsr_tags=CHI PRC
1036,STATE_1036,1031,STATE_1031,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT; bsr_tags=CHI PRC
1036,STATE_1036,620,STATE_620,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT; bsr_tags=CHI PRC
1036,STATE_1036,1030,STATE_1030,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT; bsr_tags=CHI PRC
1037,STATE_1037,605,STATE_605,manual,0.750,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=KMT SIC; bsr_tags=CHI PRC SZH
1037,STATE_1037,753,STATE_753,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI PRC SZH
1037,STATE_1037,1312,STATE_1312,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI PRC
1038,STATE_1038,597,STATE_597,manual,0.625,incompatible province overlap rejected for automatic overlay; province_overlap=15; tsr_tags=BYG; bsr_tags=CHI PGR PRC
1038,STATE_1038,1027,STATE_1027,manual,0.875,incompatible province overlap rejected for automatic overlay; province_overlap=7; tsr_tags=BYG; bsr_tags=CHI PRC
1038,STATE_1038,614,Hebei,manual,0.222,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=BYG; bsr_tags=CHI PRC
1038,STATE_1038,1331,STATE_1331,manual,0.071,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYG; bsr_tags=CHI PRC
1039,South Chahar,1752,STATE_1752,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYG MEN; bsr_tags=CHI JAP PRC
1039,South Chahar,2023,STATE_2023,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYG MEN; bsr_tags=CHI MAN PRC
1041,STATE_1041,1792,STATE_1792,manual,0.600,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=KMT SIC; bsr_tags=CHI PRC SZH
1041,STATE_1041,753,STATE_753,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KMT SIC; bsr_tags=CHI PRC SZH
1041,STATE_1041,1793,STATE_1793,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KMT SIC; bsr_tags=CHI PRC SZH
1041,STATE_1041,751,STATE_751,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI PRC SZH
1044,STATE_1044,1520,STATE_1520,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XSM; bsr_tags=CHI NEA PRC
1045,STATE_1045,283,STATE_283,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=XIC; bsr_tags=CHI NSI PRC XSM
1045,STATE_1045,1753,STATE_1753,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XIC; bsr_tags=CHI NSI PRC XSM
1045,STATE_1045,2022,STATE_2022,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XIC; bsr_tags=CHI PRC
1046,STATE_1046,1751,STATE_1751,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=XIC; bsr_tags=CHI PRC
1046,STATE_1046,622,STATE_622,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XIC; bsr_tags=CHI PRC
1050,STATE_1050,1295,STATE_1295,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=SAU; bsr_tags=ENG JBS JOR
1051,STATE_1051,947,STATE_947,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=SAU; bsr_tags=ENG JBS JOR
1052,STATE_1052,675,STATE_675,manual,0.667,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=SAU; bsr_tags=ENG IRQ JBS
1052,STATE_1052,1220,STATE_1220,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=SAU; bsr_tags=SAF TRV
1053,STATE_1053,1243,STATE_1243,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=IRQ; bsr_tags=FRA SYR
1053,STATE_1053,1257,STATE_1257,manual,0.750,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=IRQ; bsr_tags=FRA SYR
1053,STATE_1053,1040,STATE_1040,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IRQ; bsr_tags=FRA KUR SYR
1058,STATE_1058,2005,STATE_2005,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARM RUS; bsr_tags=TUR
1058,STATE_1058,1001,STATE_1001,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARM RUS; bsr_tags=TUR
1058,STATE_1058,1207,STATE_1207,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARM RUS; bsr_tags=SAF
1058,STATE_1058,1210,STATE_1210,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARM RUS; bsr_tags=SAF
1058,STATE_1058,1214,STATE_1214,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARM RUS; bsr_tags=SAF
1058,STATE_1058,1224,STATE_1224,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARM RUS; bsr_tags=TUR
1059,STATE_1059,961,STATE_961,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=SYR; bsr_tags=TUR
1066,STATE_1066,735,STATE_735,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=ITA; bsr_tags=FRA SRD
1066,STATE_1066,1132,STATE_1132,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=ITA; bsr_tags=FRA SRD
1067,STATE_1067,821,STATE_821,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ITA; bsr_tags=FRA OCC SRD
1067,STATE_1067,813,STATE_813,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ITA; bsr_tags=BEL GER WLL
1068,STATE_1068,1220,STATE_1220,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BAY; bsr_tags=SAF TRV
1070,STATE_1070,1238,STATE_1238,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ENG JOR
1070,STATE_1070,1241,STATE_1241,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=FRA SYR
1071,STATE_1071,813,STATE_813,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS SSI; bsr_tags=BEL GER WLL
1072,STATE_1072,1241,STATE_1241,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ATJ INS; bsr_tags=FRA SYR
1072,STATE_1072,1245,STATE_1245,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ATJ INS; bsr_tags=ENG IRQ KUR
1072,STATE_1072,88,STATE_88,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ATJ INS; bsr_tags=GAL GGO POL
1072,STATE_1072,1390,STATE_1390,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ATJ INS; bsr_tags=FRA ITA SRD
1073,STATE_1073,1059,STATE_1059,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=INS; bsr_tags=GEL GER HOL
1073,STATE_1073,2006,STATE_2006,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=TUR
1073,STATE_1073,1755,STATE_1755,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ITA
1073,STATE_1073,1193,STATE_1193,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ITA KTS
1073,STATE_1073,1773,STATE_1773,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=GGO POL
1074,STATE_1074,1666,STATE_1666,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BLI INS; bsr_tags=TUR
1074,STATE_1074,44,STATE_44,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BLI INS; bsr_tags=ALB
1075,STATE_1075,454,STATE_454,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ENG ISR PAL
1075,STATE_1075,1234,STATE_1234,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ENG ISR PAL
1079,STATE_1079,1606,STATE_1606,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS PNG WPG; bsr_tags=BRA
1081,STATE_1081,76,STATE_76,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRN DAS MAL SAR; bsr_tags=HUN ROM TRA
1081,STATE_1081,1201,STATE_1201,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRN DAS MAL SAR; bsr_tags=HUN ROM TRA
1082,STATE_1082,76,STATE_76,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=DAS MAL; bsr_tags=HUN ROM TRA
1087,STATE_1087,1773,STATE_1773,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=DAS MAL; bsr_tags=GGO POL
1095,STATE_1095,1032,STATE_1032,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=AST PNG; bsr_tags=ENG GYA
1095,STATE_1095,1034,STATE_1034,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=AST PNG; bsr_tags=BRA
1095,STATE_1095,1033,STATE_1033,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=AST PNG; bsr_tags=BRA
