tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes
605,STATE_605,1763,STATE_1763,manual,0.429,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=KMT SIC; bsr_tags=CHI PRC
605,STATE_605,1793,STATE_1793,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KMT SIC; bsr_tags=CHI PRC SZH
605,STATE_605,1792,STATE_1792,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI PRC SZH
606,STATE_606,1331,STATE_1331,manual,0.214,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=BYG; bsr_tags=CHI PRC
606,STATE_606,1030,STATE_1030,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=BYG; bsr_tags=CHI PRC
607,STATE_607,1029,STATE_1029,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=BYG; bsr_tags=CHI JAP PRC
607,STATE_607,1331,STATE_1331,manual,0.143,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=BYG; bsr_tags=CHI PRC
607,STATE_607,1027,STATE_1027,manual,0.125,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYG; bsr_tags=CHI PRC
607,STATE_607,614,Hebei,manual,0.056,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYG; bsr_tags=CHI PRC
608,STATE_608,609,STATE_609,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=BYG; bsr_tags=CHI JAP PGR PRC
609,East Hebei,2023,STATE_2023,manual,0.143,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYG HBC; bsr_tags=CHI MAN PRC
610,Jehol,609,STATE_609,manual,0.100,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYG MAN; bsr_tags=CHI JAP PGR PRC
610,Jehol,1978,STATE_1978,merge,0.524,split+merge; province_overlap=11; tsr_overlap_rank=1/3; bsr_source_count=2
610,Jehol,610,STATE_610,merge,0.889,split+merge; province_overlap=8; tsr_overlap_rank=2/3; bsr_source_count=2
610,Jehol,2023,STATE_2023,split,0.700,split; province_overlap=7; tsr_overlap_rank=3/3; bsr_source_count=1
611,South Chahar,1756,STATE_1756,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=HBC MEN MON; bsr_tags=ITA PRM
611,South Chahar,1978,STATE_1978,manual,0.100,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=HBC MEN MON; bsr_tags=CHI MAN PRC
611,South Chahar,2023,STATE_2023,manual,0.100,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=HBC MEN MON; bsr_tags=CHI MAN PRC
611,South Chahar,612,STATE_612,merge,0.400,split+merge; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=2
611,South Chahar,611,STATE_611,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2
612,STATE_612,1978,STATE_1978,manual,0.143,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=HBC MEN MON; bsr_tags=CHI MAN PRC
612,STATE_612,612,STATE_612,merge,0.786,split+merge; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=2
612,STATE_612,1921,STATE_1921,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
613,Shanghai,1219,STATE_1219,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=JAP KMT; bsr_tags=CHI PRC
614,Hebei,597,STATE_597,manual,0.071,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYG; bsr_tags=CHI PGR PRC
615,STATE_615,615,STATE_615,merge,1.000,merge; province_overlap=22; bsr_source_count=2
616,STATE_616,2022,STATE_2022,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XSM; bsr_tags=CHI PRC
616,STATE_616,616,STATE_616,merge,0.750,split+merge; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=2
616,STATE_616,1753,STATE_1753,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
617,STATE_617,617,STATE_617,merge,0.917,split+merge; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=5
617,STATE_617,1739,STATE_1739,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
618,Dzungaria,1318,STATE_1318,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/5; bsr_source_count=1
618,Dzungaria,617,STATE_617,merge,0.286,split+merge; province_overlap=4; tsr_overlap_rank=2/5; bsr_source_count=5
618,Dzungaria,618,STATE_618,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/5; bsr_source_count=1
618,Dzungaria,1738,STATE_1738,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
618,Dzungaria,1739,STATE_1739,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=2
619,Yarkand,619,STATE_619,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
619,Yarkand,617,STATE_617,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=5
620,STATE_620,1030,STATE_1030,manual,0.625,incompatible province overlap rejected for automatic overlay; province_overlap=5; tsr_tags=BYG; bsr_tags=CHI PRC
621,STATE_621,621,STATE_621,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1
621,STATE_621,615,STATE_615,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
622,STATE_622,2022,STATE_2022,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XIC; bsr_tags=CHI PRC
623,Luzon,623,STATE_623,merge,1.000,merge; province_overlap=11; bsr_source_count=3
624,Central Islands,624,STATE_624,merge,1.000,merge; province_overlap=6; bsr_source_count=2
627,STATE_627,627,STATE_627,merge,1.000,merge; province_overlap=9; bsr_source_count=3
640,STATE_640,640,STATE_640,merge,0.500,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=3
640,STATE_640,1330,STATE_1330,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
640,STATE_640,288,STATE_288,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=6
641,STATE_641,1356,STATE_1356,split,0.500,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
641,STATE_641,641,STATE_641,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
644,Kolyma,644,STATE_644,merge,1.000,merge; province_overlap=6; bsr_source_count=2
651,Ufa,573,Zlatoust,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=BSK RUS; bsr_tags=IDL SOV
651,Ufa,582,STATE_582,manual,0.111,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BSK RUS; bsr_tags=IDL SOV
652,STATE_652,1120,STATE_1120,manual,0.750,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS; bsr_tags=IDL SOV
653,Sverdlovsk,1514,STATE_1514,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=14; tsr_tags=RUS; bsr_tags=SIB SOV
653,Sverdlovsk,580,Tobolsk,manual,0.100,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=SIB SOV
653,Sverdlovsk,572,Chelyabinsk,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=SIB SOV
653,Sverdlovsk,653,Sverdlovsk,manual,0.550,same numeric id/name but low province_overlap=2
656,STATE_656,1177,STATE_1177,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IRQ KUW; bsr_tags=ITA LBA
656,STATE_656,17,STATE_17,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IRQ KUW; bsr_tags=BGN FRA GER
656,STATE_656,656,STATE_656,manual,0.750,province_overlap=1; close candidate tie
659,STATE_659,659,STATE_659,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=2
659,STATE_659,1298,STATE_1298,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
659,STATE_659,1825,STATE_1825,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
660,STATE_660,660,STATE_660,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1
660,STATE_660,899,STATE_899,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
661,STATE_661,661,STATE_661,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/2; bsr_source_count=1
661,STATE_661,662,STATE_662,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
662,STATE_662,1327,STATE_1327,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
662,STATE_662,662,STATE_662,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2
663,STATE_663,663,STATE_663,split,1.000,split; province_overlap=12; tsr_overlap_rank=1/2; bsr_source_count=1
663,STATE_663,1070,STATE_1070,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
664,STATE_664,664,STATE_664,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
664,STATE_664,1376,STATE_1376,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
665,STATE_665,665,STATE_665,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=1
665,STATE_665,1937,STATE_1937,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
665,STATE_665,1936,STATE_1936,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
666,STATE_666,666,STATE_666,split,1.000,split; province_overlap=23; tsr_overlap_rank=1/2; bsr_source_count=1
666,STATE_666,1362,STATE_1362,split,1.000,split; province_overlap=8; tsr_overlap_rank=2/2; bsr_source_count=1
667,STATE_667,1233,STATE_1233,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ENG ISR PAL
667,STATE_667,1584,STATE_1584,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ENG ISR PAL
667,STATE_667,1585,STATE_1585,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ENG ISR PAL
667,STATE_667,1235,STATE_1235,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ENG ISR PAL
667,STATE_667,1001,STATE_1001,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=TUR
667,STATE_667,44,STATE_44,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ALB
667,STATE_667,1231,STATE_1231,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ALB KOS SER YUG
667,STATE_667,667,STATE_667,merge,0.417,merge; province_overlap=5; bsr_source_count=3
668,STATE_668,668,STATE_668,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1
668,STATE_668,1930,STATE_1930,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
669,STATE_669,1034,STATE_1034,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS WPG; bsr_tags=BRA
669,STATE_669,1950,STATE_1950,split,1.000,split; province_overlap=15; tsr_overlap_rank=1/3; bsr_source_count=1
669,STATE_669,1951,STATE_1951,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
669,STATE_669,669,STATE_669,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
670,STATE_670,670,STATE_670,split,1.000,split; province_overlap=13; tsr_overlap_rank=1/3; bsr_source_count=1
670,STATE_670,1074,STATE_1074,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/3; bsr_source_count=1
670,STATE_670,1075,STATE_1075,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=2
671,STATE_671,1078,STATE_1078,split,1.000,split; province_overlap=10; tsr_overlap_rank=1/3; bsr_source_count=1
671,STATE_671,671,STATE_671,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
671,STATE_671,1938,STATE_1938,split,0.800,split; province_overlap=4; tsr_overlap_rank=3/3; bsr_source_count=1
672,STATE_672,1915,STATE_1915,merge,0.692,split+merge; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=3
672,STATE_672,1914,STATE_1914,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/3; bsr_source_count=1
672,STATE_672,1911,STATE_1911,merge,0.667,split+merge; province_overlap=4; tsr_overlap_rank=3/3; bsr_source_count=2
674,STATE_674,924,STATE_924,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1
674,STATE_674,921,STATE_921,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2
675,STATE_675,1732,STATE_1732,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=SAU; bsr_tags=BGN FRA GER
676,STATE_676,1264,STATE_1264,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/5; bsr_source_count=1
676,STATE_676,1244,STATE_1244,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/5; bsr_source_count=2
676,STATE_676,1246,STATE_1246,split,0.667,split; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=1
676,STATE_676,1245,STATE_1245,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
676,STATE_676,676,STATE_676,split,0.500,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
677,STATE_677,677,STATE_677,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
677,STATE_677,1256,STATE_1256,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
677,STATE_677,1242,STATE_1242,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
678,STATE_678,1117,STATE_1117,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=SAU; bsr_tags=ENG ISR PAL
678,STATE_678,1826,STATE_1826,split,1.000,split; province_overlap=1; tsr_overlap_rank=1/3; bsr_source_count=1
678,STATE_678,1479,STATE_1479,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
678,STATE_678,678,STATE_678,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
679,STATE_679,292,STATE_292,merge,0.429,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=6
679,STATE_679,1158,STATE_1158,merge,0.286,split+merge; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=3
679,STATE_679,679,STATE_679,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2
679,STATE_679,1847,STATE_1847,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2
680,STATE_680,680,STATE_680,merge,1.000,merge; province_overlap=4; bsr_source_count=2
681,Cape,1210,STATE_1210,split,0.500,split; province_overlap=2; tsr_overlap_rank=1/8; bsr_source_count=1
681,Cape,1207,STATE_1207,split,0.400,split; province_overlap=2; tsr_overlap_rank=2/8; bsr_source_count=1
681,Cape,681,STATE_681,split,0.667,split; province_overlap=2; tsr_overlap_rank=3/8; bsr_source_count=1
681,Cape,1211,STATE_1211,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=4/8; bsr_source_count=2
681,Cape,1208,STATE_1208,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=5/8; bsr_source_count=2
681,Cape,1209,STATE_1209,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/8; bsr_source_count=1
681,Cape,1206,STATE_1206,split,0.333,split; province_overlap=1; tsr_overlap_rank=7/8; bsr_source_count=1
681,Cape,1213,STATE_1213,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=8/8; bsr_source_count=2
682,STATE_682,1686,STATE_1686,split,1.000,split; province_overlap=12; tsr_overlap_rank=1/4; bsr_source_count=1
682,STATE_682,682,STATE_682,split,1.000,split; province_overlap=9; tsr_overlap_rank=2/4; bsr_source_count=1
682,STATE_682,1672,STATE_1672,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2
682,STATE_682,1607,STATE_1607,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
683,STATE_683,683,STATE_683,merge,0.333,merge; province_overlap=2; bsr_source_count=2
686,STATE_686,686,STATE_686,split,1.000,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
686,STATE_686,972,STATE_972,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
687,STATE_687,1853,STATE_1853,split,1.000,split; province_overlap=1; tsr_overlap_rank=1/3; bsr_source_count=1
687,STATE_687,1644,STATE_1644,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
687,STATE_687,687,STATE_687,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
688,STATE_688,688,STATE_688,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
688,STATE_688,1323,STATE_1323,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
699,STATE_699,699,STATE_699,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
699,STATE_699,1106,STATE_1106,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
714,STATE_714,714,STATE_714,merge,0.917,split+merge; province_overlap=22; tsr_overlap_rank=1/3; bsr_source_count=2
714,STATE_714,715,STATE_715,merge,0.333,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=2
714,STATE_714,761,STATE_761,merge,0.214,split+merge; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=2
715,STATE_715,1978,STATE_1978,merge,0.333,split+merge; province_overlap=7; tsr_overlap_rank=1/6; bsr_source_count=2
715,STATE_715,715,STATE_715,merge,0.667,split+merge; province_overlap=6; tsr_overlap_rank=2/6; bsr_source_count=2
715,STATE_715,1026,STATE_1026,merge,0.273,split+merge; province_overlap=3; tsr_overlap_rank=3/6; bsr_source_count=2
715,STATE_715,714,STATE_714,merge,0.095,split+merge; province_overlap=2; tsr_overlap_rank=4/6; bsr_source_count=2
715,STATE_715,1025,STATE_1025,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=5/6; bsr_source_count=2
715,STATE_715,1977,STATE_1977,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
716,STATE_716,716,STATE_716,split,1.000,split; province_overlap=14; tsr_overlap_rank=1/4; bsr_source_count=1
716,STATE_716,1023,STATE_1023,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/4; bsr_source_count=1
716,STATE_716,1025,STATE_1025,merge,0.667,split+merge; province_overlap=4; tsr_overlap_rank=3/4; bsr_source_count=2
716,STATE_716,610,STATE_610,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2
717,STATE_717,909,STATE_909,manual,0.067,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=MAN; bsr_tags=JAP KOR
717,STATE_717,717,STATE_717,split,0.957,split; province_overlap=22; tsr_overlap_rank=1/2; bsr_source_count=1
717,STATE_717,1024,STATE_1024,merge,0.438,split+merge; province_overlap=7; tsr_overlap_rank=2/2; bsr_source_count=2
718,STATE_718,1540,STATE_1540,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
718,STATE_718,718,STATE_718,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2
719,Natal,1037,STATE_1037,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=SAF; bsr_tags=ENG SWA
719,Natal,1038,STATE_1038,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=SAF; bsr_tags=ENG LES
719,Natal,1213,STATE_1213,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=2
719,Natal,719,STATE_719,split,0.667,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
719,Natal,1211,STATE_1211,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2
719,Natal,1218,STATE_1218,split,0.500,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
723,STATE_723,723,STATE_723,merge,1.000,merge; province_overlap=6; bsr_source_count=3
724,STATE_724,724,STATE_724,split,1.000,split; province_overlap=15; tsr_overlap_rank=1/2; bsr_source_count=1
724,STATE_724,1099,STATE_1099,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
726,STATE_726,814,STATE_814,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=DAS SAM; bsr_tags=BGN FRA GER
731,STATE_731,1159,STATE_1159,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/6; bsr_source_count=1
731,STATE_731,1428,STATE_1428,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/6; bsr_source_count=1
731,STATE_731,731,STATE_731,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=3/6; bsr_source_count=2
731,STATE_731,1160,STATE_1160,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
731,STATE_731,1063,STATE_1063,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=2
731,STATE_731,1139,STATE_1139,split,0.500,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
732,STATE_732,1489,STATE_1489,manual,0.667,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KYR RUS; bsr_tags=KOK SOV UZB
732,STATE_732,732,STATE_732,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=1
732,STATE_732,1171,STATE_1171,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
735,STATE_735,823,STATE_823,merge,1.000,merge; province_overlap=4; bsr_source_count=2
736,Name was Istria before the Pola (Istria) split and merge with Fiume,866,STATE_866,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
736,Name was Istria before the Pola (Istria) split and merge with Fiume,993,STATE_993,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
738,STATE_738,804,STATE_804,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=DEN GER SHL
741,STATE_741,286,STATE_286,manual,0.125,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CAM DAS; bsr_tags=COC FRA VIN
741,STATE_741,741,STATE_741,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/4; bsr_source_count=1
741,STATE_741,1084,STATE_1084,split,0.833,split; province_overlap=5; tsr_overlap_rank=2/4; bsr_source_count=1
741,STATE_741,1083,STATE_1083,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
741,STATE_741,1085,STATE_1085,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=4/4; bsr_source_count=2
742,STATE_742,742,STATE_742,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/3; bsr_source_count=1
742,STATE_742,1468,STATE_1468,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
742,STATE_742,1273,STATE_1273,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
744,STATE_744,1309,STATE_1309,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=XIC; bsr_tags=CHI NEA PRC
747,STATE_747,747,STATE_747,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/6; bsr_source_count=1
747,STATE_747,1749,STATE_1749,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/6; bsr_source_count=1
747,STATE_747,1794,STATE_1794,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=2
747,STATE_747,1747,STATE_1747,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1
747,STATE_747,1750,STATE_1750,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=2
747,STATE_747,1313,STATE_1313,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1
748,STATE_748,1312,STATE_1312,manual,0.667,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=GUI; bsr_tags=CHI PRC
748,STATE_748,603,STATE_603,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=GUI; bsr_tags=CHI PRC
748,STATE_748,748,STATE_748,manual,0.550,same numeric id/name but low province_overlap=1; close candidate tie
749,STATE_749,1021,STATE_1021,manual,0.286,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=JAP KMT; bsr_tags=CHI PRC RGR
749,STATE_749,606,STATE_606,manual,0.100,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=JAP KMT; bsr_tags=CHI PRC
750,STATE_750,1763,STATE_1763,manual,0.571,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=KMT; bsr_tags=CHI PRC
751,STATE_751,753,STATE_753,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI PRC SZH
751,STATE_751,1746,STATE_1746,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI HSI PRC
752,STATE_752,1790,STATE_1790,manual,0.667,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KMT SIC; bsr_tags=CHI HSI PRC
752,STATE_752,1744,STATE_1744,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI HSI PRC
752,STATE_752,1746,STATE_1746,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI HSI PRC
752,STATE_752,1788,STATE_1788,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI HSI PRC
752,STATE_752,1789,STATE_1789,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC; bsr_tags=CHI HSI PRC
752,STATE_752,1744,STATE_1744,manual,1.000,province_overlap=1; close candidate tie
753,STATE_753,1310,STATE_1310,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KMT SIC XSM; bsr_tags=CHI PRC SZH
753,STATE_753,1745,STATE_1745,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC XSM; bsr_tags=CHI PRC SZH
