bsr_state_id,bsr_state_name,tsr_state_id,tsr_state_name,issue
1394,STATE_1394,411,Isfahan,victory_points province 4928 not in BSR state 1394
1395,STATE_1395,134,STATE_134,victory_points province 9303 not in BSR state 1395
1395,STATE_1395,134,STATE_134,victory_points province 11371 not in BSR state 1395
1396,STATE_1396,113,Leinster,victory_points province 285 not in BSR state 1396
1396,STATE_1396,113,Leinster,victory_points province 303 not in BSR state 1396
1396,STATE_1396,113,Leinster,victory_points province 11293 not in BSR state 1396
1397,STATE_1397,119,STATE_119,victory_points province 3379 not in BSR state 1397
1398,STATE_1398,119,STATE_119,victory_points province 3379 not in BSR state 1398
1398,STATE_1398,119,STATE_119,victory_points province 385 not in BSR state 1398
1399,STATE_1399,119,STATE_119,victory_points province 3379 not in BSR state 1399
1399,STATE_1399,119,STATE_119,victory_points province 385 not in BSR state 1399
1401,STATE_1401,128,STATE_128,victory_points province 9297 not in BSR state 1401
1402,STATE_1402,504,STATE_504,victory_points province 12951 not in BSR state 1402
1403,STATE_1403,108,STATE_108,victory_points province 9602 not in BSR state 1403
1404,STATE_1404,104,STATE_104,victory_points province 6983 not in BSR state 1404
1405,Cornwall,123,STATE_123,victory_points province 540 not in BSR state 1405
1406,STATE_1406,92,STATE_92,victory_points province 11399 not in BSR state 1406
1407,STATE_1407,408,STATE_408,victory_points province 957 not in BSR state 1407
1408,STATE_1408,5,STATE_5,victory_points province 6375 not in BSR state 1408
1409,STATE_1409,5,STATE_5,victory_points province 6375 not in BSR state 1409
1412,STATE_1412,99,STATE_99,victory_points province 6235 not in BSR state 1412
1412,STATE_1412,99,STATE_99,victory_points province 6364 not in BSR state 1412
1413,STATE_1413,99,STATE_99,victory_points province 6235 not in BSR state 1413
1413,STATE_1413,99,STATE_99,victory_points province 6364 not in BSR state 1413
1413,STATE_1413,99,STATE_99,victory_points province 3277 not in BSR state 1413
1413,STATE_1413,99,STATE_99,victory_points province 399 not in BSR state 1413
1413,STATE_1413,99,STATE_99,victory_points province 3206 not in BSR state 1413
1415,STATE_1415,50,Württemberg,victory_points province 9517 not in BSR state 1415
1415,STATE_1415,50,Württemberg,victory_points province 11499 not in BSR state 1415
1418,STATE_1418,473,STATE_473,victory_points province 1408 not in BSR state 1418
1421,STATE_1421,104,STATE_104,victory_points province 11899 not in BSR state 1421
1421,STATE_1421,104,STATE_104,victory_points province 6983 not in BSR state 1421
1422,STATE_1422,127,Sussex,victory_points province 9458 not in BSR state 1422
1424,STATE_1424,807,STATE_807,victory_points province 9263 not in BSR state 1424
1424,STATE_1424,807,STATE_807,victory_points province 3295 not in BSR state 1424
1425,STATE_1425,807,STATE_807,victory_points province 3295 not in BSR state 1425
1425,STATE_1425,807,STATE_807,victory_points province 279 not in BSR state 1425
1426,STATE_1426,86,STATE_86,victory_points province 6558 not in BSR state 1426
1427,STATE_1427,185,STATE_185,victory_points province 10203 not in BSR state 1427
1427,STATE_1427,185,STATE_185,victory_points province 3914 not in BSR state 1427
1427,STATE_1427,185,STATE_185,victory_points province 1205 not in BSR state 1427
1428,STATE_1428,731,STATE_731,victory_points province 11818 not in BSR state 1428
1430,STATE_1430,29,STATE_29,victory_points province 575 not in BSR state 1430
1430,STATE_1430,29,STATE_29,victory_points province 11548 not in BSR state 1430
1431,STATE_1431,155,North Transdanubia,victory_points province 6720 not in BSR state 1431
1431,STATE_1431,155,North Transdanubia,victory_points province 686 not in BSR state 1431
1432,STATE_1432,55,STATE_55,victory_points province 6488 not in BSR state 1432
1432,STATE_1432,55,STATE_55,victory_points province 564 not in BSR state 1432
1432,STATE_1432,55,STATE_55,victory_points province 11560 not in BSR state 1432
1433,STATE_1433,94,STATE_94,victory_points province 3392 not in BSR state 1433
1433,STATE_1433,94,STATE_94,victory_points province 560 not in BSR state 1433
1434,STATE_1434,93,STATE_93,victory_points province 6557 not in BSR state 1434
1434,STATE_1434,93,STATE_93,victory_points province 422 not in BSR state 1434
1435,STATE_1435,6,Flanders,victory_points province 6560 not in BSR state 1435
1435,STATE_1435,6,Flanders,victory_points province 3576 not in BSR state 1435
1436,STATE_1436,28,Alsace-Lorraine,victory_points province 678 not in BSR state 1436
1436,STATE_1436,28,Alsace-Lorraine,victory_points province 9503 not in BSR state 1436
1436,STATE_1436,28,Alsace-Lorraine,victory_points province 9559 not in BSR state 1436
1437,STATE_1437,230,STATE_230,victory_points province 12320 not in BSR state 1437
1437,STATE_1437,230,STATE_230,victory_points province 12441 not in BSR state 1437
1438,STATE_1438,189,STATE_189,victory_points province 9483 not in BSR state 1438
1441,STATE_1441,95,STATE_95,victory_points province 9304 not in BSR state 1441
1443,STATE_1443,763,STATE_763,victory_points province 6332 not in BSR state 1443
1444,STATE_1444,227,STATE_227,victory_points province 6474 not in BSR state 1444
1445,STATE_1445,228,Voroshilovgrad,victory_points province 9461 not in BSR state 1445
1446,STATE_1446,225,Sumy,victory_points province 3520 not in BSR state 1446
1446,STATE_1446,225,Sumy,victory_points province 9566 not in BSR state 1446
1447,STATE_1447,50,Württemberg,victory_points province 9517 not in BSR state 1447
1447,STATE_1447,50,Württemberg,victory_points province 11499 not in BSR state 1447
1448,STATE_1448,818,STATE_818,victory_points province 7843 not in BSR state 1448
1450,STATE_1450,102,STATE_102,victory_points province 665 not in BSR state 1450
1453,STATE_1453,47,Thessaly,victory_points province 4109 not in BSR state 1453
1453,STATE_1453,47,Thessaly,victory_points province 7127 not in BSR state 1453
1453,STATE_1453,47,Thessaly,victory_points province 3988 not in BSR state 1453
1455,STATE_1455,199,STATE_199,victory_points province 3457 not in BSR state 1455
1456,STATE_1456,362,STATE_362,victory_points province 788 not in BSR state 1456
1456,STATE_1456,362,STATE_362,victory_points province 10412 not in BSR state 1456
1457,STATE_1457,153,STATE_153,victory_points province 673 not in BSR state 1457
1459,STATE_1459,584,STATE_584,victory_points province 12333 not in BSR state 1459
1460,STATE_1460,584,STATE_584,victory_points province 12333 not in BSR state 1460
1461,STATE_1461,584,STATE_584,victory_points province 12333 not in BSR state 1461
1462,STATE_1462,584,STATE_584,victory_points province 12333 not in BSR state 1462
1463,STATE_1463,405,Tashkent,victory_points province 1459 not in BSR state 1463
1463,STATE_1463,405,Tashkent,victory_points province 10488 not in BSR state 1463
1466,STATE_1466,584,STATE_584,victory_points province 12333 not in BSR state 1466
1467,STATE_1467,823,Karakalpakstan,victory_points province 1614 not in BSR state 1467
1468,STATE_1468,742,STATE_742,victory_points province 1384 not in BSR state 1468
1469,STATE_1469,404,Kyzyl Orda,victory_points province 7597 not in BSR state 1469
1470,STATE_1470,206,STATE_206,victory_points province 11370 not in BSR state 1470
1472,STATE_1472,52,STATE_52,victory_points province 692 not in BSR state 1472
1472,STATE_1472,52,STATE_52,victory_points province 708 not in BSR state 1472
1473,STATE_1473,59,STATE_59,victory_points province 3326 not in BSR state 1473
1473,STATE_1473,59,STATE_59,victory_points province 374 not in BSR state 1473
1475,STATE_1475,266,Tehran,victory_points province 10837 not in BSR state 1475
1477,STATE_1477,588,Semipalatinsk,victory_points province 12594 not in BSR state 1477
1478,STATE_1478,14,STATE_14,victory_points province 6536 not in BSR state 1478
1478,STATE_1478,14,STATE_14,victory_points province 9495 not in BSR state 1478
1480,STATE_1480,302,STATE_302,victory_points province 5230 not in BSR state 1480
1480,STATE_1480,302,STATE_302,victory_points province 12930 not in BSR state 1480
1481,STATE_1481,503,STATE_503,victory_points province 4548 not in BSR state 1481
1481,STATE_1481,503,STATE_503,victory_points province 10405 not in BSR state 1481
1482,STATE_1482,29,STATE_29,victory_points province 575 not in BSR state 1482
1482,STATE_1482,29,STATE_29,victory_points province 11483 not in BSR state 1482
1484,STATE_1484,939,STATE_939,victory_points province 5214 not in BSR state 1484
1485,STATE_1485,94,STATE_94,victory_points province 3392 not in BSR state 1485
1485,STATE_1485,94,STATE_94,victory_points province 560 not in BSR state 1485
1486,STATE_1486,212,STATE_212,victory_points province 6923 not in BSR state 1486
1486,STATE_1486,212,STATE_212,victory_points province 6814 not in BSR state 1486
1486,STATE_1486,212,STATE_212,victory_points province 9862 not in BSR state 1486
1487,STATE_1487,229,STATE_229,victory_points province 11674 not in BSR state 1487
1488,STATE_1488,859,STATE_859,victory_points province 12702 not in BSR state 1488
1489,STATE_1489,405,Tashkent,victory_points province 1459 not in BSR state 1489
1490,STATE_1490,202,STATE_202,victory_points province 525 not in BSR state 1490
1491,STATE_1491,202,STATE_202,victory_points province 525 not in BSR state 1491
1493,STATE_1493,773,Cameroon,victory_points province 2080 not in BSR state 1493
1494,STATE_1494,367,STATE_367,victory_points province 12735 not in BSR state 1494
1496,STATE_1496,370,STATE_370,victory_points province 4464 not in BSR state 1496
1497,STATE_1497,367,STATE_367,victory_points province 7480 not in BSR state 1497
1498,STATE_1498,856,STATE_856,victory_points province 12883 not in BSR state 1498
1498,STATE_1498,856,STATE_856,victory_points province 5037 not in BSR state 1498
1500,STATE_1500,180,STATE_180,victory_points province 9817 not in BSR state 1500
1500,STATE_1500,180,STATE_180,victory_points province 11673 not in BSR state 1500
1501,STATE_1501,795,STATE_795,victory_points province 9869 not in BSR state 1501
1502,STATE_1502,179,STATE_179,victory_points province 3790 not in BSR state 1502
1502,STATE_1502,179,STATE_179,victory_points province 6880 not in BSR state 1502
1502,STATE_1502,179,STATE_179,victory_points province 6933 not in BSR state 1502
1503,STATE_1503,170,STATE_170,victory_points province 6902 not in BSR state 1503
1506,STATE_1506,58,STATE_58,victory_points province 6389 not in BSR state 1506
1506,STATE_1506,58,STATE_58,victory_points province 9347 not in BSR state 1506
1507,STATE_1507,1054,STATE_1054,victory_points province 3696 not in BSR state 1507
1508,STATE_1508,63,STATE_63,victory_points province 6282 not in BSR state 1508
1508,STATE_1508,63,STATE_63,victory_points province 11372 not in BSR state 1508
1509,STATE_1509,62,STATE_62,victory_points province 9388 not in BSR state 1509
1509,STATE_1509,62,STATE_62,victory_points province 3258 not in BSR state 1509
1510,STATE_1510,44,STATE_44,victory_points province 9914 not in BSR state 1510
1510,STATE_1510,44,STATE_44,victory_points province 11767 not in BSR state 1510
1510,STATE_1510,44,STATE_44,victory_points province 13255 not in BSR state 1510
1510,STATE_1510,44,STATE_44,victory_points province 6900 not in BSR state 1510
1513,STATE_1513,47,Thessaly,victory_points province 4109 not in BSR state 1513
1513,STATE_1513,47,Thessaly,victory_points province 3973 not in BSR state 1513
1513,STATE_1513,47,Thessaly,victory_points province 7127 not in BSR state 1513
1515,STATE_1515,845,STATE_845,victory_points province 9638 not in BSR state 1515
1515,STATE_1515,845,STATE_845,victory_points province 6666 not in BSR state 1515
1517,STATE_1517,378,STATE_378,victory_points province 9814 not in BSR state 1517
1517,STATE_1517,378,STATE_378,victory_points province 1562 not in BSR state 1517
1517,STATE_1517,378,STATE_378,victory_points province 9671 not in BSR state 1517
1517,STATE_1517,378,STATE_378,victory_points province 9713 not in BSR state 1517
1518,STATE_1518,378,STATE_378,victory_points province 1562 not in BSR state 1518
1518,STATE_1518,378,STATE_378,victory_points province 9671 not in BSR state 1518
1518,STATE_1518,378,STATE_378,victory_points province 9713 not in BSR state 1518
1519,STATE_1519,42,STATE_42,victory_points province 11435 not in BSR state 1519
1519,STATE_1519,42,STATE_42,victory_points province 9575 not in BSR state 1519
1519,STATE_1519,42,STATE_42,victory_points province 11531 not in BSR state 1519
1525,STATE_1525,546,STATE_546,victory_points province 2196 not in BSR state 1525
1526,STATE_1526,546,STATE_546,victory_points province 2196 not in BSR state 1526
1527,STATE_1527,771,Zambia,victory_points province 5199 not in BSR state 1527
1527,STATE_1527,771,Zambia,victory_points province 5221 not in BSR state 1527
1529,STATE_1529,981,Barotseland,victory_points province 697 not in BSR state 1529
1530,Zambia,771,Zambia,victory_points province 5199 not in BSR state 1530
1531,STATE_1531,545,STATE_545,victory_points province 10929 not in BSR state 1531
1532,STATE_1532,495,STATE_495,victory_points province 10934 not in BSR state 1532
1534,STATE_1534,542,STATE_542,victory_points province 8214 not in BSR state 1534
1537,STATE_1537,542,STATE_542,victory_points province 8214 not in BSR state 1537
1539,STATE_1539,889,STATE_889,victory_points province 191 not in BSR state 1539
1540,STATE_1540,718,STATE_718,victory_points province 1950 not in BSR state 1540
1542,STATE_1542,544,STATE_544,victory_points province 8245 not in BSR state 1542
1543,STATE_1543,541,STATE_541,victory_points province 4879 not in BSR state 1543
1545,STATE_1545,998,STATE_998,victory_points province 4425 not in BSR state 1545
1548,STATE_1548,297,Equatorial Guinea,victory_points province 1903 not in BSR state 1548
1552,STATE_1552,354,STATE_354,victory_points province 9932 not in BSR state 1552
1552,STATE_1552,354,STATE_354,victory_points province 3979 not in BSR state 1552
1552,STATE_1552,354,STATE_354,victory_points province 9868 not in BSR state 1552
1553,STATE_1553,91,Lwow,victory_points province 11479 not in BSR state 1553
1554,STATE_1554,976,STATE_976,victory_points province 9648 not in BSR state 1554
1554,STATE_1554,976,STATE_976,victory_points province 3673 not in BSR state 1554
1555,STATE_1555,93,STATE_93,victory_points province 6557 not in BSR state 1555
1555,STATE_1555,93,STATE_93,victory_points province 422 not in BSR state 1555
1557,STATE_1557,94,STATE_94,victory_points province 3392 not in BSR state 1557
1558,STATE_1558,88,STATE_88,victory_points province 9427 not in BSR state 1558
1558,STATE_1558,88,STATE_88,victory_points province 9494 not in BSR state 1558
1559,STATE_1559,36,STATE_36,victory_points province 9363 not in BSR state 1559
1559,STATE_1559,36,STATE_36,victory_points province 9335 not in BSR state 1559
1559,STATE_1559,36,STATE_36,victory_points province 6336 not in BSR state 1559
1560,STATE_1560,86,STATE_86,victory_points province 6558 not in BSR state 1560
1561,STATE_1561,807,STATE_807,victory_points province 9263 not in BSR state 1561
1561,STATE_1561,807,STATE_807,victory_points province 3295 not in BSR state 1561
1561,STATE_1561,807,STATE_807,victory_points province 279 not in BSR state 1561
1562,STATE_1562,463,STATE_463,victory_points province 13090 not in BSR state 1562
1562,STATE_1562,463,STATE_463,victory_points province 13091 not in BSR state 1562
1563,STATE_1563,784,STATE_784,victory_points province 3320 not in BSR state 1563
1564,STATE_1564,463,STATE_463,victory_points province 13090 not in BSR state 1564
1564,STATE_1564,463,STATE_463,victory_points province 13091 not in BSR state 1564
1566,STATE_1566,377,STATE_377,victory_points province 853 not in BSR state 1566
1567,STATE_1567,376,STATE_376,victory_points province 4975 not in BSR state 1567
1569,Arabian Desert,457,Arabian Desert,victory_points province 12002 not in BSR state 1569
1570,STATE_1570,73,STATE_73,victory_points province 3548 not in BSR state 1570
1570,STATE_1570,73,STATE_73,victory_points province 11691 not in BSR state 1570
1571,STATE_1571,137,STATE_137,victory_points province 3686 not in BSR state 1571
1571,STATE_1571,137,STATE_137,victory_points province 9680 not in BSR state 1571
1571,STATE_1571,137,STATE_137,victory_points province 6704 not in BSR state 1571
1572,STATE_1572,928,KYME,victory_points province 9183 not in BSR state 1572
1573,STATE_1573,819,STATE_819,victory_points province 12557 not in BSR state 1573
1574,STATE_1574,957,STATE_957,victory_points province 12922 not in BSR state 1574
1575,STATE_1575,513,Tlmecen,victory_points province 12034 not in BSR state 1575
1577,STATE_1577,459,Algiers,victory_points province 7132 not in BSR state 1577
1579,STATE_1579,952,STATE_952,victory_points province 5228 not in BSR state 1579
1580,STATE_1580,959,STATE_959,victory_points province 2224 not in BSR state 1580
1582,STATE_1582,785,STATE_785,victory_points province 11420 not in BSR state 1582
1586,STATE_1586,454,Palestine,victory_points province 1086 not in BSR state 1586
1586,STATE_1586,454,Palestine,victory_points province 4206 not in BSR state 1586
1586,STATE_1586,454,Palestine,victory_points province 1065 not in BSR state 1586
1587,STATE_1587,98,STATE_98,victory_points province 3230 not in BSR state 1587
1588,STATE_1588,88,STATE_88,victory_points province 9427 not in BSR state 1588
1588,STATE_1588,88,STATE_88,victory_points province 442 not in BSR state 1588
1589,STATE_1589,92,STATE_92,victory_points province 11399 not in BSR state 1589
1590,STATE_1590,93,STATE_93,victory_points province 6557 not in BSR state 1590
1594,STATE_1594,101,STATE_101,victory_points province 12512 not in BSR state 1594
1595,STATE_1595,184,STATE_184,victory_points province 11905 not in BSR state 1595
1596,STATE_1596,161,STATE_161,victory_points province 6606 not in BSR state 1596
1596,STATE_1596,161,STATE_161,victory_points province 6793 not in BSR state 1596
1596,STATE_1596,161,STATE_161,victory_points province 9752 not in BSR state 1596
1597,STATE_1597,276,Southern Ontario,victory_points province 3778 not in BSR state 1597
1599,STATE_1599,88,STATE_88,victory_points province 9427 not in BSR state 1599
1599,STATE_1599,88,STATE_88,victory_points province 442 not in BSR state 1599
1599,STATE_1599,88,STATE_88,victory_points province 9494 not in BSR state 1599
1600,STATE_1600,763,STATE_763,victory_points province 6332 not in BSR state 1600
1601,STATE_1601,47,Thessaly,victory_points province 4109 not in BSR state 1601
1601,STATE_1601,47,Thessaly,victory_points province 3973 not in BSR state 1601
1601,STATE_1601,47,Thessaly,victory_points province 7127 not in BSR state 1601
1601,STATE_1601,47,Thessaly,victory_points province 3988 not in BSR state 1601
1602,STATE_1602,94,STATE_94,victory_points province 3392 not in BSR state 1602
1602,STATE_1602,94,STATE_94,victory_points province 560 not in BSR state 1602
1604,STATE_1604,11,STATE_11,victory_points province 6296 not in BSR state 1604
1604,STATE_1604,11,STATE_11,victory_points province 9357 not in BSR state 1604
1605,STATE_1605,487,STATE_487,victory_points province 2160 not in BSR state 1605
1608,STATE_1608,391,STATE_391,victory_points province 1866 not in BSR state 1608
1610,STATE_1610,389,STATE_389,victory_points province 1836 not in BSR state 1610
1611,STATE_1611,65,STATE_65,victory_points province 514 not in BSR state 1611
1611,STATE_1611,65,STATE_65,victory_points province 3535 not in BSR state 1611
1611,STATE_1611,65,STATE_65,victory_points province 9471 not in BSR state 1611
1615,STATE_1615,371,STATE_371,victory_points province 7552 not in BSR state 1615
1616,STATE_1616,375,STATE_375,victory_points province 10337 not in BSR state 1616
1616,STATE_1616,375,STATE_375,victory_points province 3960 not in BSR state 1616
1616,STATE_1616,375,STATE_375,victory_points province 12782 not in BSR state 1616
1617,STATE_1617,66,STATE_66,victory_points province 9570 not in BSR state 1617
1617,STATE_1617,66,STATE_66,victory_points province 552 not in BSR state 1617
1619,STATE_1619,206,STATE_206,victory_points province 11370 not in BSR state 1619
1619,STATE_1619,206,STATE_206,victory_points province 9289 not in BSR state 1619
1620,STATE_1620,207,STATE_207,victory_points province 11241 not in BSR state 1620
1621,STATE_1621,463,STATE_463,victory_points province 13090 not in BSR state 1621
1621,STATE_1621,463,STATE_463,victory_points province 13091 not in BSR state 1621
1622,STATE_1622,31,STATE_31,victory_points province 6766 not in BSR state 1622
1623,STATE_1623,376,STATE_376,victory_points province 4975 not in BSR state 1623
1624,STATE_1624,198,STATE_198,victory_points province 476 not in BSR state 1624
1626,Varsinais Suomi / Finland Proper,926,TURKU AND PORI,victory_points province 3117 not in BSR state 1626
1628,Savo / Tavastland / Tavastia,929,OULU,victory_points province 3073 not in BSR state 1628
1629,Savo / Tavastland / Tavastia,929,OULU,victory_points province 158 not in BSR state 1629
1630,Savo / Tavastland / Tavastia,148,LAPPI,victory_points province 6087 not in BSR state 1630
1630,Savo / Tavastland / Tavastia,148,LAPPI,victory_points province 11125 not in BSR state 1630
1630,Savo / Tavastland / Tavastia,148,LAPPI,victory_points province 6142 not in BSR state 1630
1631,Vaasa,149,VAASA,victory_points province 6013 not in BSR state 1631
1631,Vaasa,149,VAASA,victory_points province 6141 not in BSR state 1631
1632,STATE_1632,382,STATE_382,victory_points province 1827 not in BSR state 1632
1637,STATE_1637,142,STATE_142,victory_points province 53 not in BSR state 1637
1637,STATE_1637,142,STATE_142,victory_points province 122 not in BSR state 1637
1638,STATE_1638,920,STATE_920,victory_points province 3136 not in BSR state 1638
1640,STATE_1640,385,STATE_385,victory_points province 3513 not in BSR state 1640
1641,STATE_1641,387,STATE_387,victory_points province 9616 not in BSR state 1641
1644,STATE_1644,687,STATE_687,victory_points province 4982 not in BSR state 1644
1648,STATE_1648,357,STATE_357,victory_points province 6732 not in BSR state 1648
1648,STATE_1648,357,STATE_357,victory_points province 12459 not in BSR state 1648
1648,STATE_1648,357,STATE_357,victory_points province 9832 not in BSR state 1648
1654,STATE_1654,22,Languedoc,victory_points province 9898 not in BSR state 1654
1655,STATE_1655,63,STATE_63,victory_points province 6282 not in BSR state 1655
1655,STATE_1655,63,STATE_63,victory_points province 11372 not in BSR state 1655
1656,STATE_1656,95,STATE_95,victory_points province 9304 not in BSR state 1656
1661,STATE_1661,339,STATE_339,victory_points province 928 not in BSR state 1661
1662,STATE_1662,340,STATE_340,victory_points province 9799 not in BSR state 1662
1663,STATE_1663,343,Afyon,victory_points province 10041 not in BSR state 1663
1663,STATE_1663,343,Afyon,victory_points province 9878 not in BSR state 1663
1663,STATE_1663,343,Afyon,victory_points province 3856 not in BSR state 1663
1675,STATE_1675,339,STATE_339,victory_points province 4112 not in BSR state 1675
1675,STATE_1675,339,STATE_339,victory_points province 928 not in BSR state 1675
1678,STATE_1678,356,Kastamonu,victory_points province 6938 not in BSR state 1678
1679,STATE_1679,4,STATE_4,victory_points province 11666 not in BSR state 1679
1679,STATE_1679,4,STATE_4,victory_points province 732 not in BSR state 1679
1681,STATE_1681,261,STATE_261,victory_points province 6855 not in BSR state 1681
1682,STATE_1682,360,STATE_360,victory_points province 11800 not in BSR state 1682
1683,STATE_1683,360,STATE_360,victory_points province 6845 not in BSR state 1683
1684,STATE_1684,358,STATE_358,victory_points province 3878 not in BSR state 1684
1686,STATE_1686,682,STATE_682,victory_points province 7899 not in BSR state 1686
1689,STATE_1689,378,STATE_378,victory_points province 9814 not in BSR state 1689
1689,STATE_1689,378,STATE_378,victory_points province 1562 not in BSR state 1689
1689,STATE_1689,378,STATE_378,victory_points province 9713 not in BSR state 1689
1690,STATE_1690,378,STATE_378,victory_points province 9814 not in BSR state 1690
1690,STATE_1690,378,STATE_378,victory_points province 1562 not in BSR state 1690
1690,STATE_1690,378,STATE_378,victory_points province 9671 not in BSR state 1690
1690,STATE_1690,378,STATE_378,victory_points province 9713 not in BSR state 1690
1691,STATE_1691,378,STATE_378,victory_points province 9814 not in BSR state 1691
1691,STATE_1691,378,STATE_378,victory_points province 1562 not in BSR state 1691
1691,STATE_1691,378,STATE_378,victory_points province 9671 not in BSR state 1691
1691,STATE_1691,378,STATE_378,victory_points province 9713 not in BSR state 1691
1692,STATE_1692,378,STATE_378,victory_points province 9814 not in BSR state 1692
1692,STATE_1692,378,STATE_378,victory_points province 1562 not in BSR state 1692
1692,STATE_1692,378,STATE_378,victory_points province 9671 not in BSR state 1692
1692,STATE_1692,378,STATE_378,victory_points province 9713 not in BSR state 1692
1693,STATE_1693,378,STATE_378,victory_points province 9814 not in BSR state 1693
1693,STATE_1693,378,STATE_378,victory_points province 9671 not in BSR state 1693
1693,STATE_1693,378,STATE_378,victory_points province 9713 not in BSR state 1693
1694,STATE_1694,378,STATE_378,victory_points province 9814 not in BSR state 1694
1694,STATE_1694,378,STATE_378,victory_points province 1562 not in BSR state 1694
1694,STATE_1694,378,STATE_378,victory_points province 9671 not in BSR state 1694
1694,STATE_1694,378,STATE_378,victory_points province 9713 not in BSR state 1694
1695,STATE_1695,378,STATE_378,victory_points province 9814 not in BSR state 1695
1695,STATE_1695,378,STATE_378,victory_points province 1562 not in BSR state 1695
1695,STATE_1695,378,STATE_378,victory_points province 9671 not in BSR state 1695
1695,STATE_1695,378,STATE_378,victory_points province 9713 not in BSR state 1695
1696,STATE_1696,378,STATE_378,victory_points province 9814 not in BSR state 1696
1696,STATE_1696,378,STATE_378,victory_points province 1562 not in BSR state 1696
1696,STATE_1696,378,STATE_378,victory_points province 9671 not in BSR state 1696
1696,STATE_1696,378,STATE_378,victory_points province 9713 not in BSR state 1696
1697,STATE_1697,375,STATE_375,victory_points province 10337 not in BSR state 1697
1697,STATE_1697,375,STATE_375,victory_points province 3960 not in BSR state 1697
1697,STATE_1697,375,STATE_375,victory_points province 12782 not in BSR state 1697
1698,STATE_1698,375,STATE_375,victory_points province 10337 not in BSR state 1698
1698,STATE_1698,375,STATE_375,victory_points province 3960 not in BSR state 1698
1698,STATE_1698,375,STATE_375,victory_points province 12782 not in BSR state 1698
1699,STATE_1699,375,STATE_375,victory_points province 10337 not in BSR state 1699
1699,STATE_1699,375,STATE_375,victory_points province 3960 not in BSR state 1699
1699,STATE_1699,375,STATE_375,victory_points province 12782 not in BSR state 1699
1700,STATE_1700,63,STATE_63,victory_points province 6282 not in BSR state 1700
1700,STATE_1700,63,STATE_63,victory_points province 11372 not in BSR state 1700
1701,STATE_1701,63,STATE_63,victory_points province 6282 not in BSR state 1701
1701,STATE_1701,63,STATE_63,victory_points province 11372 not in BSR state 1701
1702,STATE_1702,68,STATE_68,victory_points province 3473 not in BSR state 1702
1704,STATE_1704,348,Kayseri,victory_points province 3870 not in BSR state 1704
1705,STATE_1705,66,STATE_66,victory_points province 9570 not in BSR state 1705
1706,STATE_1706,66,STATE_66,victory_points province 9570 not in BSR state 1706
1706,STATE_1706,66,STATE_66,victory_points province 552 not in BSR state 1706
1707,STATE_1707,342,Antalya,victory_points province 1005 not in BSR state 1707
1708,STATE_1708,130,STATE_130,victory_points province 9379 not in BSR state 1708
1708,STATE_1708,130,STATE_130,victory_points province 11297 not in BSR state 1708
1708,STATE_1708,130,STATE_130,victory_points province 9315 not in BSR state 1708
1709,STATE_1709,123,STATE_123,victory_points province 540 not in BSR state 1709
1709,STATE_1709,123,STATE_123,victory_points province 6526 not in BSR state 1709
1710,STATE_1710,9,STATE_9,victory_points province 11542 not in BSR state 1710
1710,STATE_1710,9,STATE_9,victory_points province 6418 not in BSR state 1710
1710,STATE_1710,9,STATE_9,victory_points province 9569 not in BSR state 1710
1715,STATE_1715,170,STATE_170,victory_points province 6902 not in BSR state 1715
1716,STATE_1716,41,STATE_41,victory_points province 3938 not in BSR state 1716
1716,STATE_1716,41,STATE_41,victory_points province 858 not in BSR state 1716
1717,STATE_1717,793,STATE_793,victory_points province 3945 not in BSR state 1717
1718,STATE_1718,177,STATE_177,victory_points province 9793 not in BSR state 1718
1719,STATE_1719,168,STATE_168,victory_points province 10024 not in BSR state 1719
1720,STATE_1720,166,STATE_166,victory_points province 3816 not in BSR state 1720
1720,STATE_1720,166,STATE_166,victory_points province 7213 not in BSR state 1720
1721,STATE_1721,794,STATE_794,victory_points province 3954 not in BSR state 1721
1722,STATE_1722,790,STATE_790,victory_points province 11707 not in BSR state 1722
1723,STATE_1723,176,STATE_176,victory_points province 885 not in BSR state 1723
1724,STATE_1724,41,STATE_41,victory_points province 3938 not in BSR state 1724
1725,STATE_1725,790,STATE_790,victory_points province 11707 not in BSR state 1725
1726,STATE_1726,430,STATE_430,victory_points province 11929 not in BSR state 1726
1728,STATE_1728,807,STATE_807,victory_points province 9263 not in BSR state 1728
1728,STATE_1728,807,STATE_807,victory_points province 3295 not in BSR state 1728
1728,STATE_1728,807,STATE_807,victory_points province 279 not in BSR state 1728
1729,STATE_1729,70,STATE_70,victory_points province 9692 not in BSR state 1729
1730,STATE_1730,20,Rhone,victory_points province 6613 not in BSR state 1730
1731,STATE_1731,1048,Moselgebiet,victory_points province 11516 not in BSR state 1731
1732,STATE_1732,18,STATE_18,victory_points province 13011 not in BSR state 1732
1732,STATE_1732,18,STATE_18,victory_points province 3560 not in BSR state 1732
1733,STATE_1733,17,Lorraine,victory_points province 9642 not in BSR state 1733
1734,STATE_1734,17,Lorraine,victory_points province 9642 not in BSR state 1734
1737,STATE_1737,88,STATE_88,victory_points province 9427 not in BSR state 1737
1737,STATE_1737,88,STATE_88,victory_points province 442 not in BSR state 1737
1737,STATE_1737,88,STATE_88,victory_points province 9494 not in BSR state 1737
1738,STATE_1738,618,Dzungaria,victory_points province 4823 not in BSR state 1738
