bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,suggested_decision_status,manual_decision,manual_tsr_state_id,reviewer_notes
1493,STATE_1493,773,Cameroon,split,requires_manual,,,owner/controller/core conflict
1507,STATE_1507,1054,STATE_1054,split,requires_manual,,,owner/controller/core conflict
1531,STATE_1531,545,STATE_545,split,requires_manual,,,owner/controller/core conflict
1545,STATE_1545,998,STATE_998,split,requires_manual,,,owner/controller/core conflict
1553,STATE_1553,91,Lwow,split,requires_manual,,,owner/controller/core conflict
1557,STATE_1557,94,STATE_94,split,requires_manual,,,owner/controller/core conflict
1563,STATE_1563,784,STATE_784,split,requires_manual,,,owner/controller/core conflict
1569,Arabian Desert,457,Arabian Desert,split,requires_manual,,,owner/controller/core conflict
1572,STATE_1572,928,KYME,split,requires_manual,,,owner/controller/core conflict
1587,STATE_1587,98,STATE_98,split,requires_manual,,,owner/controller/core conflict
1590,STATE_1590,93,STATE_93,split,requires_manual,,,owner/controller/core conflict
1620,STATE_1620,207,STATE_207,split,requires_manual,,,owner/controller/core conflict
1624,STATE_1624,198,STATE_198,split,requires_manual,,,owner/controller/core conflict
1656,STATE_1656,95,STATE_95,split,requires_manual,,,owner/controller/core conflict
1659,STATE_1659,332,STATE_332,split,requires_manual,,,owner/controller/core conflict
1678,STATE_1678,356,Kastamonu,split,requires_manual,,,owner/controller/core conflict
1738,STATE_1738,618,Dzungaria,split,requires_manual,,,owner/controller/core conflict
1749,STATE_1749,747,STATE_747,split,requires_manual,,,owner/controller/core conflict
1768,STATE_1768,91,Lwow,split,requires_manual,,,owner/controller/core conflict
1769,STATE_1769,89,STATE_89,split,requires_manual,,,owner/controller/core conflict
1771,STATE_1771,199,STATE_199,split,requires_manual,,,owner/controller/core conflict
1772,STATE_1772,199,STATE_199,split,requires_manual,,,owner/controller/core conflict
1774,Gomel,241,Gomel,split,requires_manual,,,owner/controller/core conflict
1777,STATE_1777,755,STATE_755,split,requires_manual,,,owner/controller/core conflict
1778,STATE_1778,754,STATE_754,split,requires_manual,,,owner/controller/core conflict
1781,STATE_1781,754,STATE_754,split,requires_manual,,,owner/controller/core conflict
1811,STATE_1811,5,STATE_5,split,requires_manual,,,owner/controller/core conflict
1828,STATE_1828,404,Kyzyl Orda,split,requires_manual,,,owner/controller/core conflict
1840,STATE_1840,877,Verkhoyansk,merge,requires_manual,,,owner/controller/core conflict
1847,STATE_1847,855,STATE_855,merge,requires_manual,,,owner/controller/core conflict
1879,STATE_1879,988,STATE_988,split,requires_manual,,,owner/controller/core conflict
1923,STATE_1923,887,STATE_887,merge,requires_manual,,,owner/controller/core conflict
1924,STATE_1924,778,Upper Volta,split,requires_manual,,,owner/controller/core conflict
1925,STATE_1925,778,Upper Volta,split,requires_manual,,,owner/controller/core conflict
1937,STATE_1937,665,STATE_665,split,requires_manual,,,owner/controller/core conflict
1961,STATE_1961,770,STATE_770,split,requires_manual,,,owner/controller/core conflict
1988,STATE_1988,764,STATE_764,split,requires_manual,,,owner/controller/core conflict
1993,STATE_1993,207,STATE_207,split,requires_manual,,,owner/controller/core conflict
1994,STATE_1994,207,STATE_207,split,requires_manual,,,owner/controller/core conflict
1995,STATE_1995,194,Mozyr,split,requires_manual,,,owner/controller/core conflict
1996,STATE_1996,201,STATE_201,split,requires_manual,,,owner/controller/core conflict
1997,STATE_1997,784,STATE_784,split,requires_manual,,,owner/controller/core conflict
2002,STATE_2002,341,STATE_341,split,requires_manual,,,owner/controller/core conflict
16,STATE_16,16,STATE_16,merge,requires_manual,,,owner/controller/core conflict
30,STATE_30,30,STATE_30,split,requires_manual,,,owner/controller/core conflict
45,STATE_45,45,STATE_45,split,requires_manual,,,owner/controller/core conflict
73,STATE_73,73,STATE_73,split,requires_manual,,,owner/controller/core conflict
78,STATE_78,78,STATE_78,split,requires_manual,,,owner/controller/core conflict
91,Lwow,91,Lwow,merge,requires_manual,,,owner/controller/core conflict
93,STATE_93,93,STATE_93,split,requires_manual,,,owner/controller/core conflict
95,STATE_95,95,STATE_95,merge,requires_manual,,,owner/controller/core conflict
96,STATE_96,96,STATE_96,merge,requires_manual,,,owner/controller/core conflict
98,STATE_98,98,STATE_98,split,requires_manual,,,owner/controller/core conflict
111,Uusimaa,111,UUSIMA,split,requires_manual,,,owner/controller/core conflict
153,STATE_153,153,STATE_153,merge,requires_manual,,,owner/controller/core conflict
157,STATE_157,157,STATE_157,split,requires_manual,,,owner/controller/core conflict
159,STATE_159,159,STATE_159,split,requires_manual,,,owner/controller/core conflict
193,STATE_193,193,Chernihiv,split,requires_manual,,,owner/controller/core conflict
194,Mozyr,194,Mozyr,split,requires_manual,,,owner/controller/core conflict
198,STATE_198,198,STATE_198,split,requires_manual,,,owner/controller/core conflict
201,STATE_201,201,STATE_201,merge,requires_manual,,,owner/controller/core conflict
225,STATE_225,225,Sumy,merge,requires_manual,,,owner/controller/core conflict
230,STATE_230,230,STATE_230,split,requires_manual,,,owner/controller/core conflict
259,STATE_259,259,Poltava,merge,requires_manual,,,owner/controller/core conflict
297,Malabo,297,Equatorial Guinea,split,requires_manual,,,owner/controller/core conflict
353,STATE_353,800,Van,split,requires_manual,,,owner/controller/core conflict
405,STATE_405,405,Tashkent,split,requires_manual,,,owner/controller/core conflict
453,STATE_453,453,STATE_453,split,requires_manual,,,owner/controller/core conflict
541,STATE_541,893,STATE_893,merge,requires_manual,,,owner/controller/core conflict
547,STATE_547,904,STATE_904,merge,requires_manual,,,owner/controller/core conflict
549,STATE_549,549,"Kurdufan / was ""Sudan""",split,requires_manual,,,owner/controller/core conflict
552,STATE_552,552,STATE_552,merge,requires_manual,,,owner/controller/core conflict
554,STATE_554,554,STATE_554,split,requires_manual,,,owner/controller/core conflict
585,STATE_585,585,Navoiy,merge,requires_manual,,,owner/controller/core conflict
604,STATE_604,604,STATE_604,split,requires_manual,,,owner/controller/core conflict
611,STATE_611,611,South Chahar,merge,requires_manual,,,owner/controller/core conflict
618,STATE_618,618,Dzungaria,split,requires_manual,,,owner/controller/core conflict
659,STATE_659,659,STATE_659,merge,requires_manual,,,owner/controller/core conflict
662,STATE_662,662,STATE_662,merge,requires_manual,,,owner/controller/core conflict
665,STATE_665,665,STATE_665,split,requires_manual,,,owner/controller/core conflict
668,STATE_668,668,STATE_668,split,requires_manual,,,owner/controller/core conflict
747,STATE_747,747,STATE_747,split,requires_manual,,,owner/controller/core conflict
755,STATE_755,755,STATE_755,merge,requires_manual,,,owner/controller/core conflict
759,STATE_759,1042,STATE_1042,split,requires_manual,,,owner/controller/core conflict
773,Cameroon,773,Cameroon,split,requires_manual,,,owner/controller/core conflict
870,STATE_870,803,STATE_803,split,requires_manual,,,owner/controller/core conflict
918,STATE_918,979,STATE_979,merge,requires_manual,,,owner/controller/core conflict
993,STATE_993,736,Name was Istria before the Pola (Istria) split and merge with Fiume,split,requires_manual,,,owner/controller/core conflict
994,STATE_994,947,STATE_947,same_name,requires_manual,,,owner/controller/core conflict
998,STATE_998,273,Libyan Desert,split,requires_manual,,,owner/controller/core conflict
1002,STATE_1002,826,STATE_826,split,requires_manual,,,owner/controller/core conflict
1042,STATE_1042,994,STATE_994,split,requires_manual,,,owner/controller/core conflict
1057,STATE_1057,895,STATE_895,split,requires_manual,,,owner/controller/core conflict
1070,STATE_1070,663,STATE_663,split,requires_manual,,,owner/controller/core conflict
1071,STATE_1071,273,Libyan Desert,split,requires_manual,,,owner/controller/core conflict
1072,STATE_1072,273,Libyan Desert,split,requires_manual,,,owner/controller/core conflict
1085,STATE_1085,1089,STATE_1089,merge,requires_manual,,,owner/controller/core conflict
1125,STATE_1125,193,Chernihiv,split,requires_manual,,,owner/controller/core conflict
1140,STATE_1140,341,STATE_341,split,requires_manual,,,owner/controller/core conflict
1144,STATE_1144,273,Libyan Desert,split,requires_manual,,,owner/controller/core conflict
1145,STATE_1145,273,Libyan Desert,split,requires_manual,,,owner/controller/core conflict
1146,STATE_1146,273,Libyan Desert,split,requires_manual,,,owner/controller/core conflict
1173,STATE_1173,786,Mauritanian Desert,split,requires_manual,,,owner/controller/core conflict
1178,STATE_1178,98,STATE_98,split,requires_manual,,,owner/controller/core conflict
1187,STATE_1187,884,Upper Nile,merge,requires_manual,,,owner/controller/core conflict
1194,STATE_1194,1063,STATE_1063,split,requires_manual,,,owner/controller/core conflict
1198,STATE_1198,1064,STATE_1064,split,requires_manual,,,owner/controller/core conflict
1234,STATE_1234,1075,STATE_1075,same_name,requires_manual,,,owner/controller/core conflict
1237,STATE_1237,446,Suez,split,requires_manual,,,owner/controller/core conflict
1248,STATE_1248,421,STATE_421,split,requires_manual,,,owner/controller/core conflict
1286,STATE_1286,903,STATE_903,split,requires_manual,,,owner/controller/core conflict
1287,STATE_1287,903,STATE_903,split,requires_manual,,,owner/controller/core conflict
1292,STATE_1292,1056,STATE_1056,split,requires_manual,,,owner/controller/core conflict
1298,STATE_1298,659,STATE_659,split,requires_manual,,,owner/controller/core conflict
1318,STATE_1318,618,Dzungaria,split,requires_manual,,,owner/controller/core conflict
1319,STATE_1319,786,Mauritanian Desert,split,requires_manual,,,owner/controller/core conflict
1321,STATE_1321,30,STATE_30,split,requires_manual,,,owner/controller/core conflict
1327,STATE_1327,662,STATE_662,split,requires_manual,,,owner/controller/core conflict
1345,STATE_1345,514,Algerian Desert,split,requires_manual,,,owner/controller/core conflict
1354,STATE_1354,848,STATE_848,split,requires_manual,,,owner/controller/core conflict
1356,STATE_1356,641,STATE_641,split,requires_manual,,,owner/controller/core conflict
1458,STATE_1458,102,STATE_102,split,requires_manual,,,owner/controller/core conflict
1464,STATE_1464,830,Bukhara,split,requires_manual,,,owner/controller/core conflict
1465,STATE_1465,832,STATE_832,split,requires_manual,,,owner/controller/core conflict
1471,Mozyr,194,Mozyr,split,requires_manual,,,owner/controller/core conflict
1524,STATE_1524,515,STATE_515,split,requires_manual,,,owner/controller/core conflict
1544,STATE_1544,894,STATE_894,merge,requires_manual,,,owner/controller/core conflict
1568,STATE_1568,855,STATE_855,split,requires_manual,,,owner/controller/core conflict
1625,STATE_1625,1054,STATE_1054,split,requires_manual,,,owner/controller/core conflict
1666,STATE_1666,1074,STATE_1074,same_name,requires_manual,,,owner/controller/core conflict
1743,STATE_1743,604,STATE_604,split,requires_manual,,,owner/controller/core conflict
1785,STATE_1785,756,STATE_756,split,requires_manual,,,owner/controller/core conflict
1825,STATE_1825,659,STATE_659,split,requires_manual,,,owner/controller/core conflict
1860,STATE_1860,390,STATE_390,split,requires_manual,,,owner/controller/core conflict
1880,STATE_1880,1012,STATE_1012,split,requires_manual,,,owner/controller/core conflict
1936,STATE_1936,665,STATE_665,split,requires_manual,,,owner/controller/core conflict
1939,STATE_1939,78,STATE_78,split,requires_manual,,,owner/controller/core conflict
1950,STATE_1950,669,STATE_669,split,requires_manual,,,owner/controller/core conflict
1977,STATE_1977,715,STATE_715,split,requires_manual,,,owner/controller/core conflict
1992,STATE_1992,814,STATE_814,split,requires_manual,,,owner/controller/core conflict
2039,STATE_2039,1062,STATE_1062,split,requires_manual,,,owner/controller/core conflict
5,STATE_5,5,STATE_5,split,requires_manual,,,owner/controller/core conflict
87,STATE_87,87,STATE_87,split,requires_manual,,,owner/controller/core conflict
89,STATE_89,89,STATE_89,split,requires_manual,,,owner/controller/core conflict
102,STATE_102,853,STATE_853,same_name,requires_manual,,,owner/controller/core conflict
115,STATE_115,115,STATE_115,same_id_same_area,requires_manual,,,owner/controller/core conflict
182,STATE_182,182,STATE_182,split,requires_manual,,,owner/controller/core conflict
190,STATE_190,190,STATE_190,merge,requires_manual,,,owner/controller/core conflict
192,STATE_192,192,STATE_192,merge,requires_manual,,,owner/controller/core conflict
199,STATE_199,199,STATE_199,split,requires_manual,,,owner/controller/core conflict
203,STATE_203,203,STATE_203,split,requires_manual,,,owner/controller/core conflict
207,STATE_207,207,STATE_207,split,requires_manual,,,owner/controller/core conflict
228,Voroshilovgrad,228,Voroshilovgrad,split,requires_manual,,,owner/controller/core conflict
233,STATE_233,233,STATE_233,same_id_same_area,requires_manual,,,owner/controller/core conflict
241,Gomel,241,Gomel,split,requires_manual,,,owner/controller/core conflict
243,STATE_243,243,STATE_243,same_name,requires_manual,,,owner/controller/core conflict
256,STATE_256,833,STATE_833,same_name,requires_manual,,,owner/controller/core conflict
273,STATE_273,273,Libyan Desert,split,requires_manual,,,owner/controller/core conflict
283,STATE_283,1045,STATE_1045,same_name,requires_manual,,,owner/controller/core conflict
332,STATE_332,332,STATE_332,split,requires_manual,,,owner/controller/core conflict
341,STATE_341,797,STATE_797,same_name,requires_manual,,,owner/controller/core conflict
350,STATE_350,1060,STATE_1060,same_name,requires_manual,,,owner/controller/core conflict
351,STATE_351,351,Vologda,province_overlap,requires_manual,,,owner/controller/core conflict
355,STATE_355,355,STATE_355,split,requires_manual,,,owner/controller/core conflict
384,STATE_384,384,STATE_384,split,requires_manual,,,owner/controller/core conflict
406,STATE_406,406,Gurev,split,requires_manual,,,owner/controller/core conflict
407,STATE_407,407,STATE_407,split,requires_manual,,,owner/controller/core conflict
410,STATE_410,410,STATE_410,split,requires_manual,,,owner/controller/core conflict
440,STATE_440,440,STATE_440,same_id_same_area,requires_manual,,,owner/controller/core conflict
445,STATE_445,445,STATE_445,merge,requires_manual,,,owner/controller/core conflict
449,STATE_449,449,El Agheila,split,requires_manual,,,owner/controller/core conflict
450,STATE_450,450,STATE_450,merge,requires_manual,,,owner/controller/core conflict
452,STATE_452,452,STATE_452,split,requires_manual,,,owner/controller/core conflict
457,Arabian Desert,457,Arabian Desert,split,requires_manual,,,owner/controller/core conflict
460,STATE_460,460,Constantine,merge,requires_manual,,,owner/controller/core conflict
463,STATE_463,463,STATE_463,split,requires_manual,,,owner/controller/core conflict
475,STATE_475,475,STATE_475,split,requires_manual,,,owner/controller/core conflict
490,STATE_490,490,STATE_490,same_id_same_area,requires_manual,,,owner/controller/core conflict
514,STATE_514,514,Algerian Desert,split,requires_manual,,,owner/controller/core conflict
515,STATE_515,515,STATE_515,split,requires_manual,,,owner/controller/core conflict
545,STATE_545,545,STATE_545,split,requires_manual,,,owner/controller/core conflict
551,STATE_551,551,STATE_551,merge,requires_manual,,,owner/controller/core conflict
553,STATE_553,553,STATE_553,split,requires_manual,,,owner/controller/core conflict
561,STATE_561,561,Amur,split,requires_manual,,,owner/controller/core conflict
562,Okhotsk,562,Okhotsk,merge,requires_manual,,,owner/controller/core conflict
566,Irktusk,566,Irktusk,same_id_same_area,requires_manual,,,owner/controller/core conflict
572,Chelyabinsk,572,Chelyabinsk,same_id_same_area,requires_manual,,,owner/controller/core conflict
583,STATE_583,583,STATE_583,split,requires_manual,,,owner/controller/core conflict
584,STATE_584,584,STATE_584,split,requires_manual,,,owner/controller/core conflict
598,STATE_598,598,STATE_598,same_name,requires_manual,,,owner/controller/core conflict
603,STATE_603,603,STATE_603,same_id_same_area,requires_manual,,,owner/controller/core conflict
608,STATE_608,608,STATE_608,same_id_same_area,requires_manual,,,owner/controller/core conflict
644,STATE_644,644,Kolyma,merge,requires_manual,,,owner/controller/core conflict
661,STATE_661,661,STATE_661,split,requires_manual,,,owner/controller/core conflict
663,STATE_663,663,STATE_663,split,requires_manual,,,owner/controller/core conflict
670,STATE_670,670,STATE_670,split,requires_manual,,,owner/controller/core conflict
674,STATE_674,1096,STATE_1096,same_name,requires_manual,,,owner/controller/core conflict
680,STATE_680,680,STATE_680,merge,requires_manual,,,owner/controller/core conflict
699,STATE_699,699,STATE_699,split,requires_manual,,,owner/controller/core conflict
717,STATE_717,717,STATE_717,split,requires_manual,,,owner/controller/core conflict
726,STATE_726,726,STATE_726,same_id_same_area,requires_manual,,,owner/controller/core conflict
732,STATE_732,732,STATE_732,split,requires_manual,,,owner/controller/core conflict
735,STATE_735,1066,STATE_1066,same_name,requires_manual,,,owner/controller/core conflict
738,STATE_738,738,STATE_738,same_id_same_area,requires_manual,,,owner/controller/core conflict
741,STATE_741,741,STATE_741,split,requires_manual,,,owner/controller/core conflict
760,STATE_760,760,STATE_760,split,requires_manual,,,owner/controller/core conflict
763,STATE_763,763,STATE_763,split,requires_manual,,,owner/controller/core conflict
764,STATE_764,764,STATE_764,split,requires_manual,,,owner/controller/core conflict
766,STATE_766,766,STATE_766,split,requires_manual,,,owner/controller/core conflict
770,STATE_770,770,STATE_770,split,requires_manual,,,owner/controller/core conflict
774,STATE_774,774,STATE_774,split,requires_manual,,,owner/controller/core conflict
778,Upper Volta,778,Upper Volta,split,requires_manual,,,owner/controller/core conflict
780,Guinea,780,Guinea,split,requires_manual,,,owner/controller/core conflict
784,STATE_784,784,STATE_784,split,requires_manual,,,owner/controller/core conflict
786,STATE_786,786,Mauritanian Desert,split,requires_manual,,,owner/controller/core conflict
787,STATE_787,787,Northern Kashmir,province_overlap,requires_manual,,,owner/controller/core conflict
805,STATE_805,910,STATE_910,same_name,requires_manual,,,owner/controller/core conflict
812,STATE_812,1047,STATE_1047,same_name,requires_manual,,,owner/controller/core conflict
818,STATE_818,1065,STATE_1065,same_name,requires_manual,,,owner/controller/core conflict
826,STATE_826,1014,STATE_1014,same_name,requires_manual,,,owner/controller/core conflict
877,STATE_877,799,STATE_799,same_name,requires_manual,,,owner/controller/core conflict
882,STATE_882,811,STATE_811,same_name,requires_manual,,,owner/controller/core conflict
897,STATE_897,914,STATE_914,same_name,requires_manual,,,owner/controller/core conflict
919,STATE_919,871,STATE_871,same_name,requires_manual,,,owner/controller/core conflict
920,STATE_920,870,STATE_870,same_name,requires_manual,,,owner/controller/core conflict
936,STATE_936,1049,Prekmurje,province_overlap,requires_manual,,,owner/controller/core conflict
938,STATE_938,940,STATE_940,same_name,requires_manual,,,owner/controller/core conflict
947,STATE_947,1051,STATE_1051,same_name,requires_manual,,,owner/controller/core conflict
961,STATE_961,1059,STATE_1059,same_name,requires_manual,,,owner/controller/core conflict
974,STATE_974,967,STATE_967,same_name,requires_manual,,,owner/controller/core conflict
980,STATE_980,1021,STATE_1021,same_name,requires_manual,,,owner/controller/core conflict
1027,STATE_1027,1038,STATE_1038,same_name,requires_manual,,,owner/controller/core conflict
1028,STATE_1028,1034,STATE_1034,same_name,requires_manual,,,owner/controller/core conflict
1035,STATE_1035,1092,STATE_1092,same_name,requires_manual,,,owner/controller/core conflict
1039,STATE_1039,906,STATE_906,same_name,requires_manual,,,owner/controller/core conflict
1051,STATE_1051,789,STATE_789,same_name,requires_manual,,,owner/controller/core conflict
1073,STATE_1073,1091,STATE_1091,same_name,requires_manual,,,owner/controller/core conflict
1082,STATE_1082,286,STATE_286,same_name,requires_manual,,,owner/controller/core conflict
1087,STATE_1087,844,STATE_844,same_name,requires_manual,,,owner/controller/core conflict
1109,STATE_1109,948,STATE_948,same_name,requires_manual,,,owner/controller/core conflict
1147,STATE_1147,962,STATE_962,same_name,requires_manual,,,owner/controller/core conflict
1188,STATE_1188,1057,STATE_1057,same_name,requires_manual,,,owner/controller/core conflict
1191,STATE_1191,1013,STATE_1013,same_name,requires_manual,,,owner/controller/core conflict
1254,STATE_1254,1024,STATE_1024,same_name,requires_manual,,,owner/controller/core conflict
1269,STATE_1269,1076,STATE_1076,same_name,requires_manual,,,owner/controller/core conflict
1295,STATE_1295,1050,STATE_1050,same_name,requires_manual,,,owner/controller/core conflict
1307,STATE_1307,1032,STATE_1032,same_name,requires_manual,,,owner/controller/core conflict
1311,STATE_1311,605,STATE_605,same_name,requires_manual,,,owner/controller/core conflict
1523,STATE_1523,1043,STATE_1043,same_name,requires_manual,,,owner/controller/core conflict
1751,STATE_1751,1046,STATE_1046,same_name,requires_manual,,,owner/controller/core conflict
1773,STATE_1773,1087,STATE_1087,same_name,requires_manual,,,owner/controller/core conflict
1780,STATE_1780,283,STATE_283,same_name,requires_manual,,,owner/controller/core conflict
1814,Mali (previously French West Africa),899,STATE_899,province_overlap,requires_manual,,,owner/controller/core conflict
1815,Mali (previously French West Africa),898,STATE_898,province_overlap,requires_manual,,,owner/controller/core conflict
1931,STATE_1931,1078,STATE_1078,same_name,requires_manual,,,owner/controller/core conflict
1968,STATE_1968,827,STATE_827,same_name,requires_manual,,,owner/controller/core conflict
1970,STATE_1970,163,STATE_163,same_name,requires_manual,,,owner/controller/core conflict
1,Corsica,1,Corsica,same_id_same_area,requires_manual,,,owner/controller/core conflict
15,STATE_15,15,STATE_15,same_id_same_area,requires_manual,,,owner/controller/core conflict
37,STATE_37,37,STATE_37,same_id_same_area,requires_manual,,,owner/controller/core conflict
40,Barnaul,40,Barnaul,same_id_same_area,requires_manual,,,owner/controller/core conflict
75,STATE_75,75,STATE_75,same_id_same_area,requires_manual,,,owner/controller/core conflict
77,STATE_77,77,STATE_77,same_id_same_area,requires_manual,,,owner/controller/core conflict
80,STATE_80,80,STATE_80,same_id_same_area,requires_manual,,,owner/controller/core conflict
82,STATE_82,82,STATE_82,same_id_same_area,requires_manual,,,owner/controller/core conflict
83,STATE_83,83,STATE_83,same_id_same_area,requires_manual,,,owner/controller/core conflict
85,STATE_85,85,STATE_85,same_id_same_area,requires_manual,,,owner/controller/core conflict
110,STATE_110,110,STATE_110,same_id_same_area,requires_manual,,,owner/controller/core conflict
114,STATE_114,114,STATE_114,same_id_same_area,requires_manual,,,owner/controller/core conflict
116,STATE_116,116,STATE_116,same_id_same_area,requires_manual,,,owner/controller/core conflict
118,STATE_118,118,STATE_118,same_id_same_area,requires_manual,,,owner/controller/core conflict
145,STATE_145,145,ÅLAND,same_id_same_area,requires_manual,,,owner/controller/core conflict
147,STATE_147,147,SALLA,same_id_same_area,requires_manual,,,owner/controller/core conflict
156,STATE_156,156,STATE_156,same_id_same_area,requires_manual,,,owner/controller/core conflict
164,STATE_164,164,STATE_164,same_id_same_area,requires_manual,,,owner/controller/core conflict
169,STATE_169,169,STATE_169,same_id_same_area,requires_manual,,,owner/controller/core conflict
173,STATE_173,173,STATE_173,same_id_same_area,requires_manual,,,owner/controller/core conflict
186,STATE_186,186,STATE_186,same_id_same_area,requires_manual,,,owner/controller/core conflict
188,STATE_188,188,STATE_188,same_id_same_area,requires_manual,,,owner/controller/core conflict
195,STATE_195,195,STATE_195,same_id_same_area,requires_manual,,,owner/controller/core conflict
200,Zaporozhe,200,Zaporozhe,same_id_same_area,requires_manual,,,owner/controller/core conflict
205,Kaluga,205,Kaluga,same_id_same_area,requires_manual,,,owner/controller/core conflict
208,STATE_208,208,Luga,same_id_same_area,requires_manual,,,owner/controller/core conflict
209,STATE_209,209,Pskov,same_id_same_area,requires_manual,,,owner/controller/core conflict
210,Nevel,210,Nevel,same_id_same_area,requires_manual,,,owner/controller/core conflict
213,STATE_213,213,STATE_213,same_id_same_area,requires_manual,,,owner/controller/core conflict
217,STATE_217,217,STATE_217,same_id_same_area,requires_manual,,,owner/controller/core conflict
218,STATE_218,218,STATE_218,same_name,requires_manual,,,owner/controller/core conflict
219,STATE_219,219,STATE_219,same_id_same_area,requires_manual,,,owner/controller/core conflict
220,STATE_220,220,STATE_220,same_id_same_area,requires_manual,,,owner/controller/core conflict
222,STATE_222,222,STATE_222,same_id_same_area,requires_manual,,,owner/controller/core conflict
223,STATE_223,223,STATE_223,same_id_same_area,requires_manual,,,owner/controller/core conflict
224,STATE_224,224,STATE_224,same_id_same_area,requires_manual,,,owner/controller/core conflict
235,STATE_235,235,STATE_235,same_id_same_area,requires_manual,,,owner/controller/core conflict
236,STATE_236,236,STATE_236,same_id_same_area,requires_manual,,,owner/controller/core conflict
237,STATE_237,237,STATE_237,same_id_same_area,requires_manual,,,owner/controller/core conflict
238,STATE_238,238,STATE_238,same_id_same_area,requires_manual,,,owner/controller/core conflict
239,STATE_239,239,STATE_239,same_id_same_area,requires_manual,,,owner/controller/core conflict
240,Belgorod,240,Belgorod,same_id_same_area,requires_manual,,,owner/controller/core conflict
244,STATE_244,244,Volkhov,same_id_same_area,requires_manual,,,owner/controller/core conflict
245,STATE_245,245,Millerovo,same_id_same_area,requires_manual,,,owner/controller/core conflict
246,STATE_246,246,STATE_246,same_id_same_area,requires_manual,,,owner/controller/core conflict
247,STATE_247,247,STATE_247,same_id_same_area,requires_manual,,,owner/controller/core conflict
248,STATE_248,248,STATE_248,same_id_same_area,requires_manual,,,owner/controller/core conflict
249,STATE_249,249,STATE_249,same_id_same_area,requires_manual,,,owner/controller/core conflict
250,STATE_250,250,STATE_250,same_id_same_area,requires_manual,,,owner/controller/core conflict
251,STATE_251,251,STATE_251,same_id_same_area,requires_manual,,,owner/controller/core conflict
252,STATE_252,252,STATE_252,same_id_same_area,requires_manual,,,owner/controller/core conflict
253,STATE_253,253,STATE_253,same_id_same_area,requires_manual,,,owner/controller/core conflict
254,STATE_254,254,STATE_254,same_id_same_area,requires_manual,,,owner/controller/core conflict
255,STATE_255,255,STATE_255,same_id_same_area,requires_manual,,,owner/controller/core conflict
257,Tambov,257,Tambov,same_id_same_area,requires_manual,,,owner/controller/core conflict
258,STATE_258,258,STATE_258,same_id_same_area,requires_manual,,,owner/controller/core conflict
260,Voronezh,260,Voronezh,same_id_same_area,requires_manual,,,owner/controller/core conflict
263,STATE_263,263,STATE_263,same_name,requires_manual,,,owner/controller/core conflict
264,STATE_264,264,STATE_264,same_id_same_area,requires_manual,,,owner/controller/core conflict
265,STATE_265,265,STATE_265,same_id_same_area,requires_manual,,,owner/controller/core conflict
268,STATE_268,268,STATE_268,same_id_same_area,requires_manual,,,owner/controller/core conflict
269,STATE_269,269,STATE_269,same_id_same_area,requires_manual,,,owner/controller/core conflict
287,STATE_287,287,STATE_287,same_id_same_area,requires_manual,,,owner/controller/core conflict
310,STATE_310,310,STATE_310,same_id_same_area,requires_manual,,,owner/controller/core conflict
320,STATE_320,320,STATE_320,same_id_same_area,requires_manual,,,owner/controller/core conflict
321,STATE_321,321,STATE_321,same_id_same_area,requires_manual,,,owner/controller/core conflict
326,STATE_326,326,STATE_326,same_id_same_area,requires_manual,,,owner/controller/core conflict
329,STATE_329,329,STATE_329,same_id_same_area,requires_manual,,,owner/controller/core conflict
331,STATE_331,331,STATE_331,same_id_same_area,requires_manual,,,owner/controller/core conflict
398,STATE_398,398,STATE_398,same_id_same_area,requires_manual,,,owner/controller/core conflict
399,STATE_399,399,STATE_399,same_id_same_area,requires_manual,,,owner/controller/core conflict
400,STATE_400,400,STATE_400,same_id_same_area,requires_manual,,,owner/controller/core conflict
401,STATE_401,401,Balakovo,same_id_same_area,requires_manual,,,owner/controller/core conflict
403,Tyumen,403,Tyumen,same_id_same_area,requires_manual,,,owner/controller/core conflict
423,Madurai,423,STATE_423,same_id_same_area,requires_manual,,,owner/controller/core conflict
424,Madras,424,Madras,same_id_same_area,requires_manual,,,owner/controller/core conflict
426,Orissa,426,Orissa,same_id_same_area,requires_manual,,,owner/controller/core conflict
427,STATE_427,427,STATE_427,same_name,requires_manual,,,owner/controller/core conflict
428,STATE_428,428,STATE_428,same_id_same_area,requires_manual,,,owner/controller/core conflict
429,STATE_429,429,Bombay,province_overlap,requires_manual,,,owner/controller/core conflict
431,STATE_431,431,STATE_431,same_id_same_area,requires_manual,,,owner/controller/core conflict
433,STATE_433,433,STATE_433,same_id_same_area,requires_manual,,,owner/controller/core conflict
434,STATE_434,434,STATE_434,same_id_same_area,requires_manual,,,owner/controller/core conflict
435,STATE_435,435,STATE_435,same_id_same_area,requires_manual,,,owner/controller/core conflict
436,Jabalpur,436,"Central provinces, was Jabalpur",same_id_same_area,requires_manual,,,owner/controller/core conflict
437,Indore,437,STATE_437,same_id_same_area,requires_manual,,,owner/controller/core conflict
438,STATE_438,438,STATE_438,same_id_same_area,requires_manual,,,owner/controller/core conflict
439,STATE_439,439,STATE_439,same_name,requires_manual,,,owner/controller/core conflict
