bsr_state_id,bsr_state_name,bsr_state_key,tsr_state_id,tsr_state_name,vanilla_english_name,is_split,ratio,bsr_province_count
1826,STATE_1826,STATE_1826,,,,False,1.000,1
1827,STATE_1827,STATE_1827,,,,False,1.000,2
1828,STATE_1828,STATE_1828,,,,False,1.000,3
1829,Magallanes,STATE_1829,,,,False,1.000,3
183,STATE_183,STATE_183,183,STATE_183,Cyprus,False,1.000,1
1830,STATE_1830,STATE_1830,,,,False,1.000,1
1831,STATE_1831,STATE_1831,,,,False,1.000,1
1832,STATE_1832,STATE_1832,,,,False,1.000,1
1833,STATE_1833,STATE_1833,,,,False,1.000,1
1834,STATE_1834,STATE_1834,,,,False,1.000,2
1835,STATE_1835,STATE_1835,,,,False,1.000,2
1836,STATE_1836,STATE_1836,,,,False,1.000,1
1837,STATE_1837,STATE_1837,,,,False,1.000,1
1838,STATE_1838,STATE_1838,,,,False,1.000,3
1839,STATE_1839,STATE_1839,,,,False,1.000,2
184,STATE_184,STATE_184,184,STATE_184,Thrace,False,1.000,3
1840,STATE_1840,STATE_1840,,,,False,1.000,8
1841,STATE_1841,STATE_1841,,,,False,1.000,1
1842,STATE_1842,STATE_1842,,,,False,1.000,2
1843,STATE_1843,STATE_1843,,,,False,1.000,5
1844,STATE_1844,STATE_1844,,,,False,1.000,3
1845,STATE_1845,STATE_1845,,,,False,1.000,2
1846,STATE_1846,STATE_1846,,,,False,1.000,1
1847,STATE_1847,STATE_1847,,,,False,1.000,7
1848,STATE_1848,STATE_1848,,,,False,1.000,3
1849,STATE_1849,STATE_1849,,,,False,1.000,1
185,STATE_185,STATE_185,185,STATE_185,Epirus,False,1.000,5
1850,STATE_1850,STATE_1850,,,,False,1.000,1
1851,STATE_1851,STATE_1851,,,,False,1.000,1
1852,STATE_1852,STATE_1852,,,,False,1.000,1
1853,STATE_1853,STATE_1853,,,,False,1.000,1
1854,STATE_1854,STATE_1854,,,,False,1.000,1
1855,STATE_1855,STATE_1855,,,,False,1.000,1
1856,STATE_1856,STATE_1856,,,,False,1.000,1
1857,STATE_1857,STATE_1857,,,,False,1.000,1
1858,STATE_1858,STATE_1858,,,,False,1.000,1
1859,STATE_1859,STATE_1859,,,,False,1.000,4
186,STATE_186,STATE_186,186,STATE_186,Peloponnese,False,1.000,7
1860,STATE_1860,STATE_1860,,,,False,1.000,6
1861,STATE_1861,STATE_1861,,,,False,1.000,5
1862,STATE_1862,STATE_1862,,,,False,1.000,5
1863,STATE_1863,STATE_1863,,,,False,1.000,3
1864,STATE_1864,STATE_1864,,,,False,1.000,1
1865,STATE_1865,STATE_1865,,,,False,1.000,2
1866,STATE_1866,STATE_1866,,,,False,1.000,4
1867,STATE_1867,STATE_1867,,,,False,1.000,1
1868,STATE_1868,STATE_1868,,,,False,1.000,1
1869,STATE_1869,STATE_1869,,,,False,1.000,1
187,STATE_187,STATE_187,187,STATE_187,Aegean Islands,False,1.000,1
1870,STATE_1870,STATE_1870,,,,False,1.000,1
1871,STATE_1871,STATE_1871,,,,False,1.000,3
1872,STATE_1872,STATE_1872,,,,False,1.000,4
1873,STATE_1873,STATE_1873,,,,False,1.000,1
1874,STATE_1874,STATE_1874,,,,False,1.000,3
1875,STATE_1875,STATE_1875,,,,False,1.000,1
1876,STATE_1876,STATE_1876,,,,False,1.000,1
1877,STATE_1877,STATE_1877,,,,False,1.000,3
1878,STATE_1878,STATE_1878,,,,False,1.000,2
1879,STATE_1879,STATE_1879,,,,False,1.000,2
188,STATE_188,STATE_188,188,STATE_188,Memel,False,1.000,1
1880,STATE_1880,STATE_1880,,,,False,1.000,2
1881,STATE_1881,STATE_1881,,,,False,1.000,1
1882,STATE_1882,STATE_1882,,,,False,1.000,1
1883,STATE_1883,STATE_1883,,,,False,1.000,1
1884,STATE_1884,STATE_1884,,,,False,1.000,12
1885,STATE_1885,STATE_1885,,,,False,1.000,1
1886,STATE_1886,STATE_1886,,,,False,1.000,1
1887,STATE_1887,STATE_1887,,,,False,1.000,1
1888,STATE_1888,STATE_1888,,,,False,1.000,1
1889,STATE_1889,STATE_1889,,,,False,1.000,1
189,STATE_189,STATE_189,189,STATE_189,Žemaitija,False,1.000,6
1890,STATE_1890,STATE_1890,,,,False,1.000,1
1891,STATE_1891,STATE_1891,,,,False,1.000,5
1892,STATE_1892,STATE_1892,,,,False,1.000,4
1893,STATE_1893,STATE_1893,,,,False,1.000,5
1894,STATE_1894,STATE_1894,,,,False,1.000,6
1895,STATE_1895,STATE_1895,,,,False,1.000,4
1896,STATE_1896,STATE_1896,,,,False,1.000,3
1897,STATE_1897,STATE_1897,,,,False,1.000,1
1898,STATE_1898,STATE_1898,,,,False,1.000,2
1899,Minas Gerais,STATE_1899,,,,False,1.000,3
19,STATE_19,STATE_19,19,STATE_19,Aquitaine,False,1.000,6
190,STATE_190,STATE_190,190,STATE_190,Kurzeme,False,1.000,9
1900,STATE_1900,STATE_1900,,,,False,1.000,2
1901,STATE_1901,STATE_1901,,,,False,1.000,2
1902,STATE_1902,STATE_1902,,,,False,1.000,4
1903,STATE_1903,STATE_1903,,,,False,1.000,2
1904,STATE_1904,STATE_1904,,,,False,1.000,1
1905,STATE_1905,STATE_1905,,,,False,1.000,1
1906,STATE_1906,STATE_1906,,,,False,1.000,3
1907,STATE_1907,STATE_1907,,,,False,1.000,7
1908,STATE_1908,STATE_1908,,,,False,1.000,1
1909,STATE_1909,STATE_1909,,,,False,1.000,1
191,STATE_191,STATE_191,191,STATE_191,Tartu,False,1.000,10
1910,STATE_1910,STATE_1910,,,,False,1.000,3
1911,STATE_1911,STATE_1911,,,,False,1.000,6
1912,STATE_1912,STATE_1912,,,,False,1.000,6
1913,STATE_1913,STATE_1913,,,,False,1.000,13
1914,STATE_1914,STATE_1914,,,,False,1.000,6
1915,STATE_1915,STATE_1915,,,,False,1.000,13
1916,STATE_1916,STATE_1916,,,,False,1.000,2
1917,STATE_1917,STATE_1917,,,,False,1.000,1
1918,STATE_1918,STATE_1918,,,,False,1.000,6
1919,STATE_1919,STATE_1919,,,,False,1.000,8
192,STATE_192,STATE_192,192,STATE_192,Odessa,False,1.000,9
1920,STATE_1920,STATE_1920,,,,False,1.000,2
1921,STATE_1921,STATE_1921,,,,False,1.000,1
1922,STATE_1922,STATE_1922,,,,False,1.000,1
1923,STATE_1923,STATE_1923,,,,False,1.000,4
1924,STATE_1924,STATE_1924,,,,False,1.000,1
1925,STATE_1925,STATE_1925,,,,False,1.000,2
1926,STATE_1926,STATE_1926,,,,False,1.000,1
1927,STATE_1927,STATE_1927,,,,False,1.000,2
1928,STATE_1928,STATE_1928,,,,False,1.000,12
1929,STATE_1929,STATE_1929,,,,False,1.000,15
193,STATE_193,STATE_193,193,Chernihiv,Chernigov,False,1.000,5
1930,STATE_1930,STATE_1930,,,,False,1.000,3
1931,STATE_1931,STATE_1931,,,,False,1.000,15
1932,STATE_1932,STATE_1932,,,,False,1.000,1
1933,STATE_1933,STATE_1933,,,,False,1.000,1
1934,STATE_1934,STATE_1934,,,,False,1.000,1
1935,STATE_1935,STATE_1935,,,,False,1.000,3
1936,STATE_1936,STATE_1936,,,,False,1.000,2
1937,STATE_1937,STATE_1937,,,,False,1.000,2
1938,STATE_1938,STATE_1938,,,,False,1.000,5
1939,STATE_1939,STATE_1939,,,,False,1.000,2
194,Mozyr,STATE_194,194,Mozyr,Mozyr,False,1.000,7
1940,STATE_1940,STATE_1940,,,,False,1.000,2
1941,STATE_1941,STATE_1941,,,,False,1.000,1
1942,STATE_1942,STATE_1942,,,,False,1.000,2
1943,STATE_1943,STATE_1943,,,,False,1.000,4
1944,STATE_1944,STATE_1944,,,,False,1.000,1
1945,STATE_1945,STATE_1945,,,,False,1.000,1
1946,Mysore,STATE_1946,,,,False,1.000,8
1947,Madras,STATE_1947,,,,False,1.000,3
1948,Mysore,STATE_1948,,,,False,1.000,2
1949,Mysore,STATE_1949,,,,False,1.000,4
195,STATE_195,STATE_195,195,STATE_195,Leningrad,False,1.000,2
1950,STATE_1950,STATE_1950,,,,False,1.000,15
1951,STATE_1951,STATE_1951,,,,False,1.000,2
1952,STATE_1952,STATE_1952,,,,False,1.000,1
1953,STATE_1953,STATE_1953,,,,False,1.000,1
1954,STATE_1954,STATE_1954,,,,False,1.000,2
1955,STATE_1955,STATE_1955,,,,False,1.000,1
1956,STATE_1956,STATE_1956,,,,False,1.000,1
1957,STATE_1957,STATE_1957,,,,False,1.000,1
1958,STATE_1958,STATE_1958,,,,False,1.000,1
1959,STATE_1959,STATE_1959,,,,False,1.000,2
196,STATE_196,STATE_196,196,STATE_196,Kherson,False,1.000,7
1960,STATE_1960,STATE_1960,,,,False,1.000,1
1961,STATE_1961,STATE_1961,,,,False,1.000,1
1962,STATE_1962,STATE_1962,,,,False,1.000,4
1963,STATE_1963,STATE_1963,,,,False,1.000,1
1964,STATE_1964,STATE_1964,,,,False,1.000,1
1965,STATE_1965,STATE_1965,,,,False,1.000,2
1966,STATE_1966,STATE_1966,,,,False,1.000,1
1967,STATE_1967,STATE_1967,,,,False,1.000,1
1968,STATE_1968,STATE_1968,,,,False,1.000,1
1969,STATE_1969,STATE_1969,,,,False,1.000,1
197,STATE_197,STATE_197,197,STATE_197,Mykolaiv,False,1.000,9
1970,STATE_1970,STATE_1970,,,,False,1.000,1
1971,STATE_1971,STATE_1971,,,,False,1.000,1
1972,STATE_1972,STATE_1972,,,,False,1.000,2
1973,STATE_1973,STATE_1973,,,,False,1.000,1
1974,STATE_1974,STATE_1974,,,,False,1.000,2
1975,STATE_1975,STATE_1975,,,,False,1.000,1
1976,STATE_1976,STATE_1976,,,,False,1.000,1
1977,STATE_1977,STATE_1977,,,,False,1.000,1
1978,STATE_1978,STATE_1978,,,,False,1.000,21
1979,STATE_1979,STATE_1979,,,,False,1.000,3
198,STATE_198,STATE_198,198,STATE_198,Vinnytsia,False,1.000,2
1980,STATE_1980,STATE_1980,,,,False,1.000,1
1981,STATE_1981,STATE_1981,,,,False,1.000,1
1982,STATE_1982,STATE_1982,,,,False,1.000,1
1983,STATE_1983,STATE_1983,,,,False,1.000,1
1984,STATE_1984,STATE_1984,,,,False,1.000,1
1985,STATE_1985,STATE_1985,,,,False,1.000,3
1986,STATE_1986,STATE_1986,,,,False,1.000,1
1987,STATE_1987,STATE_1987,,,,False,1.000,2
1988,STATE_1988,STATE_1988,,,,False,1.000,1
1989,STATE_1989,STATE_1989,,,,False,1.000,1
199,STATE_199,STATE_199,199,STATE_199,Proskuriv,False,1.000,1
1990,STATE_1990,STATE_1990,,,,False,1.000,1
1991,STATE_1991,STATE_1991,,,,False,1.000,1
1992,STATE_1992,STATE_1992,,,,False,1.000,1
1993,STATE_1993,STATE_1993,,,,False,1.000,2
1994,STATE_1994,STATE_1994,,,,False,1.000,1
1995,STATE_1995,STATE_1995,,,,False,1.000,3
1996,STATE_1996,STATE_1996,,,,False,1.000,2
1997,STATE_1997,STATE_1997,,,,False,1.000,1
1998,STATE_1998,STATE_1998,,,,False,1.000,2
1999,STATE_1999,STATE_1999,,,,False,1.000,3
2,STATE_2,STATE_2,2,Latium,Lazio,False,1.000,2
20,STATE_20,STATE_20,20,Rhone,Rhone,False,1.000,6
200,Zaporozhe,STATE_200,200,Zaporozhe,Zaporozhe,False,1.000,9
2000,STATE_2000,STATE_2000,,,,False,1.000,1
2001,STATE_2001,STATE_2001,,,,False,1.000,2
2002,STATE_2002,STATE_2002,,,,False,1.000,1
2003,STATE_2003,STATE_2003,,,,False,1.000,2
2004,STATE_2004,STATE_2004,,,,False,1.000,1
2005,STATE_2005,STATE_2005,,,,False,1.000,1
2006,STATE_2006,STATE_2006,,,,False,1.000,2
2007,STATE_2007,STATE_2007,,,,False,1.000,1
2008,STATE_2008,STATE_2008,,,,False,1.000,1
2009,STATE_2009,STATE_2009,,,,False,1.000,3
201,STATE_201,STATE_201,201,STATE_201,Zhytomyr,False,1.000,12
2010,STATE_2010,STATE_2010,,,,False,1.000,1
2011,STATE_2011,STATE_2011,,,,False,1.000,1
2012,STATE_2012,STATE_2012,,,,False,1.000,1
2013,STATE_2013,STATE_2013,,,,False,1.000,2
2014,STATE_2014,STATE_2014,,,,False,1.000,1
2015,STATE_2015,STATE_2015,,,,False,1.000,1
2016,STATE_2016,STATE_2016,,,,False,1.000,1
2017,STATE_2017,STATE_2017,,,,False,1.000,3
2018,STATE_2018,STATE_2018,,,,False,1.000,3
2019,STATE_2019,STATE_2019,,,,False,1.000,1
202,STATE_202,STATE_202,202,STATE_202,Kiev,False,1.000,2
2020,STATE_2020,STATE_2020,,,,False,1.000,1
2021,STATE_2021,STATE_2021,,,,False,1.000,1
2022,STATE_2022,STATE_2022,,,,False,1.000,4
2023,STATE_2023,STATE_2023,,,,False,1.000,10
2024,STATE_2024,STATE_2024,,,,False,1.000,1
2025,STATE_2025,STATE_2025,,,,False,1.000,2
2026,STATE_2026,STATE_2026,,,,False,1.000,2
2027,STATE_2027,STATE_2027,,,,False,1.000,2
2028,STATE_2028,STATE_2028,,,,False,1.000,1
2029,STATE_2029,STATE_2029,,,,False,1.000,2
203,STATE_203,STATE_203,203,STATE_203,Cherkasy,False,1.000,10
2030,STATE_2030,STATE_2030,,,,False,1.000,1
2031,STATE_2031,STATE_2031,,,,False,1.000,1
2032,STATE_2032,STATE_2032,,,,False,1.000,1
2033,STATE_2033,STATE_2033,,,,False,1.000,1
2034,STATE_2034,STATE_2034,,,,False,1.000,1
2035,STATE_2035,STATE_2035,,,,False,1.000,1
2036,STATE_2036,STATE_2036,,,,False,1.000,1
2037,STATE_2037,STATE_2037,,,,False,1.000,1
2038,STATE_2038,STATE_2038,,,,False,1.000,3
2039,STATE_2039,STATE_2039,,,,False,1.000,1
204,STATE_204,STATE_204,204,Bobruysk,Bobruysk,False,1.000,8
2040,STATE_2040,STATE_2040,,,,False,1.000,1
2041,STATE_2041,STATE_2041,,,,False,1.000,1
2042,STATE_2042,STATE_2042,,,,False,1.000,1
2043,STATE_2043,STATE_2043,,,,False,1.000,2
2044,STATE_2044,STATE_2044,,,,False,1.000,1
205,Kaluga,STATE_205,205,Kaluga,Kaluga,False,1.000,16
206,STATE_206,STATE_206,206,STATE_206,Minsk,False,1.000,5
207,STATE_207,STATE_207,207,STATE_207,Vitebsk,False,1.000,5
208,STATE_208,STATE_208,208,Luga,Luga,False,1.000,9
209,STATE_209,STATE_209,209,Pskov,Pskov,False,1.000,14
21,STATE_21,STATE_21,21,Bouches-du-Rhône (Formerly Provence before Var split off),Bouches-du-Rhône,False,1.000,2
210,Nevel,STATE_210,210,Nevel,Nevel,False,1.000,7
211,STATE_211,STATE_211,211,STATE_211,Burgas,False,1.000,4
212,STATE_212,STATE_212,212,STATE_212,Plovdiv,False,1.000,6
213,STATE_213,STATE_213,213,STATE_213,Murmansk,False,1.000,20
214,STATE_214,STATE_214,214,STATE_214,Arkhangelsk,False,1.000,13
215,STATE_215,STATE_215,215,STATE_215,Onega,False,1.000,11
216,STATE_216,STATE_216,216,STATE_216,Olonets,False,1.000,20
217,STATE_217,STATE_217,217,STATE_217,Stalingrad,False,1.000,5
218,STATE_218,STATE_218,218,STATE_218,Rostov,False,1.000,9
219,STATE_219,STATE_219,219,STATE_219,Moscow,False,1.000,26
22,Languedoc,STATE_22,22,Languedoc,Languedoc,False,1.000,4
220,STATE_220,STATE_220,220,STATE_220,Kursk,False,1.000,14
221,STATE_221,STATE_221,221,STATE_221,Kharkov,False,1.000,12
222,STATE_222,STATE_222,222,STATE_222,Orel,False,1.000,13
223,STATE_223,STATE_223,223,STATE_223,Tula,False,1.000,14
224,STATE_224,STATE_224,224,STATE_224,Bryansk,False,1.000,10
225,STATE_225,STATE_225,225,Sumy,Sumy,False,1.000,12
226,STATE_226,STATE_226,226,Dnipropertovsk,Dnipropetrovsk,False,1.000,7
227,STATE_227,STATE_227,227,STATE_227,Stalino,False,1.000,8
228,Voroshilovgrad,STATE_228,228,Voroshilovgrad,Voroshilovgrad,False,1.000,9
229,STATE_229,STATE_229,229,STATE_229,Azerbaijan,False,1.000,7
23,STATE_23,STATE_23,23,STATE_23,Poitou,False,1.000,8
230,STATE_230,STATE_230,230,STATE_230,Armenia,False,1.000,3
231,STATE_231,STATE_231,231,STATE_231,Georgia,False,1.000,3
232,STATE_232,STATE_232,232,Dagestan,Dagestan,False,1.000,5
233,STATE_233,STATE_233,233,STATE_233,Sochi,False,1.000,4
234,STATE_234,STATE_234,234,STATE_234,Krasnodar,False,1.000,15
235,STATE_235,STATE_235,235,STATE_235,Stavropol,False,1.000,23
236,STATE_236,STATE_236,236,STATE_236,Astrakhan,False,1.000,11
237,STATE_237,STATE_237,237,STATE_237,Kalmykia,False,1.000,22
238,STATE_238,STATE_238,238,STATE_238,Volgodonsk,False,1.000,20
239,STATE_239,STATE_239,239,STATE_239,Saratov,False,1.000,22
24,STATE_24,STATE_24,24,STATE_24,Centre,False,1.000,5
240,Belgorod,STATE_240,240,Belgorod,Belgorod,False,1.000,12
1774,Gomel,STATE_241,241,Gomel,Gomel,True,0.500,1
241,Gomel,STATE_241,241,Gomel,Gomel,True,0.500,1
242,STATE_242,STATE_242,242,STATE_242,Smolensk,False,1.000,14
243,STATE_243,STATE_243,243,STATE_243,Roslavl,False,1.000,8
244,STATE_244,STATE_244,244,Volkhov,Volkhov,False,1.000,7
245,STATE_245,STATE_245,245,Millerovo,Millerovo,False,1.000,12
246,STATE_246,STATE_246,246,STATE_246,Rzhev,False,1.000,20
247,STATE_247,STATE_247,247,STATE_247,Kalinin,False,1.000,17
248,STATE_248,STATE_248,248,STATE_248,Yaroslavl,False,1.000,23
249,STATE_249,STATE_249,249,STATE_249,Kazan,False,1.000,25
25,STATE_25,STATE_25,25,STATE_25,Limousin,False,1.000,15
250,STATE_250,STATE_250,250,STATE_250,Ulyanovsky,False,1.000,13
251,STATE_251,STATE_251,251,STATE_251,Kuybyshev,False,1.000,18
252,STATE_252,STATE_252,252,STATE_252,Gorky,False,1.000,41
253,STATE_253,STATE_253,253,STATE_253,Ivanovo,False,1.000,31
254,STATE_254,STATE_254,254,STATE_254,Ryazan,False,1.000,24
255,STATE_255,STATE_255,255,STATE_255,Penza,False,1.000,40
256,STATE_256,STATE_256,256,STATE_256,Chuvashia,False,1.000,25
257,Tambov,STATE_257,257,Tambov,Tambov,False,1.000,19
258,STATE_258,STATE_258,258,STATE_258,Lipetsk,False,1.000,12
259,STATE_259,STATE_259,259,Poltava,Poltava,False,1.000,12
26,STATE_26,STATE_26,26,Auveregne,Auvergne,False,1.000,10
260,Voronezh,STATE_260,260,Voronezh,Voronezh,False,1.000,20
261,STATE_261,STATE_261,261,STATE_261,Ohio,False,1.000,21
262,STATE_262,STATE_262,262,Pechora,Pechora,False,1.000,9
263,STATE_263,STATE_263,263,STATE_263,Novgorod,False,1.000,12
264,STATE_264,STATE_264,264,STATE_264,Tikhvin,False,1.000,27
265,STATE_265,STATE_265,265,STATE_265,Mikhaylovka,False,1.000,21
266,Tehran,STATE_266,266,Tehran,Tehran,False,1.000,1
267,STATE_267,STATE_267,267,Kabul,Kabul,False,1.000,5
268,STATE_268,STATE_268,268,STATE_268,French Somaliland,False,1.000,2
269,STATE_269,STATE_269,269,STATE_269,British Somaliland,False,1.000,8
27,STATE_27,STATE_27,27,Bourgogne,Bourgogne,False,1.000,2
270,STATE_270,STATE_270,270,STATE_270,Pitcairn Island,False,1.000,1
271,STATE_271,STATE_271,271,STATE_271,Shewa,False,1.000,13
272,STATE_272,STATE_272,272,STATE_272,Senegal,False,1.000,5
273,STATE_273,STATE_273,273,Libyan Desert,Libyan Desert,False,1.000,3
274,STATE_274,STATE_274,274,STATE_274,Ghana,False,1.000,5
275,STATE_275,STATE_275,275,Transvaal,Transvaal,False,1.000,4
276,STATE_276,STATE_276,276,Southern Ontario,Southern Ontario,False,1.000,22
277,STATE_277,STATE_277,277,STATE_277,Mexico City,False,1.000,3
278,Pampas,STATE_278,278,Pampas,Buenos Aires,False,1.000,2
279,Santiago,STATE_279,279,Santiago,Santiago,False,1.000,6
28,STATE_28,STATE_28,28,Alsace-Lorraine,Alsace-Lorraine,False,1.000,4
280,STATE_280,STATE_280,280,STATE_280,Mato Grosso,False,1.000,6
281,STATE_281,STATE_281,281,STATE_281,Maldives,False,1.000,1
282,STATE_282,STATE_282,282,Kanto,Kanto,False,1.000,5
283,STATE_283,STATE_283,283,STATE_283,Gansu,False,1.000,2
284,North Island,STATE_284,284,North Island,Wellington,False,1.000,24
285,STATE_285,STATE_285,285,STATE_285,New South Wales,False,1.000,37
286,STATE_286,STATE_286,286,STATE_286,South Annam,False,1.000,8
287,STATE_287,STATE_287,287,STATE_287,Taklamakan,False,1.000,6
288,STATE_288,STATE_288,288,STATE_288,Magwe,False,1.000,40
289,STATE_289,STATE_289,289,STATE_289,Western Siam,False,1.000,20
29,STATE_29,STATE_29,29,STATE_29,Nord-Pas-de-Calais,False,1.000,3
290,STATE_290,STATE_290,290,STATE_290,Spanish Africa,False,1.000,4
291,STATE_291,STATE_291,291,STATE_291,Baghdad,False,1.000,5
292,STATE_292,STATE_292,292,STATE_292,Nejd,False,1.000,19
293,STATE_293,STATE_293,293,STATE_293,North Yemen,False,1.000,3
294,STATE_294,STATE_294,294,STATE_294,Muscat,False,1.000,6
295,STATE_295,STATE_295,295,STATE_295,Léopoldville,False,1.000,13
296,Guinea-Bissau,STATE_296,296,Guinea-Bissau,Portuguese Guinea,False,1.000,2
297,Malabo,STATE_297,297,Equatorial Guinea,Equatorial Guinea,False,1.000,1
298,STATE_298,STATE_298,298,STATE_298,Liberia,False,1.000,2
299,STATE_299,STATE_299,299,STATE_299,Falkland Islands,False,1.000,2
3,STATE_3,STATE_3,3,STATE_3,Swiss Plateau,False,1.000,5
30,STATE_30,STATE_30,30,STATE_30,Loire,False,1.000,3
300,STATE_300,STATE_300,300,STATE_300,Montevideo,False,1.000,13
301,STATE_301,STATE_301,301,STATE_301,Paraguay,False,1.000,4
302,STATE_302,STATE_302,302,STATE_302,La Paz,False,1.000,10
303,Lima,STATE_303,303,Lima,Lima,False,1.000,6
304,STATE_304,STATE_304,304,STATE_304,Panamá,False,1.000,2
305,STATE_305,STATE_305,305,STATE_305,Ecuador,False,1.000,6
306,Cundinamarca,STATE_306,306,Cundinamarca,Cundinamarca,False,1.000,7
307,Miranda,STATE_307,307,Miranda,Miranda,False,1.000,9
308,STATE_308,STATE_308,308,STATE_308,Leeward Islands,False,1.000,2
309,STATE_309,STATE_309,309,STATE_309,Suriname,False,1.000,3
31,STATE_31,STATE_31,31,STATE_31,Midi Pyrenees,False,1.000,11
310,STATE_310,STATE_310,310,STATE_310,French Guiana,False,1.000,2
311,STATE_311,STATE_311,311,STATE_311,British Honduras,False,1.000,1
312,STATE_312,STATE_312,312,STATE_312,Honduras,False,1.000,2
313,STATE_313,STATE_313,313,STATE_313,Guatemala,False,1.000,1
314,STATE_314,STATE_314,314,STATE_314,El Salvador,False,1.000,1
315,STATE_315,STATE_315,315,STATE_315,Cuba,False,1.000,10
316,STATE_316,STATE_316,316,STATE_316,Costa Rica,False,1.000,3
317,STATE_317,STATE_317,317,STATE_317,Nicaragua,False,1.000,1
318,STATE_318,STATE_318,318,STATE_318,Haiti,False,1.000,3
319,STATE_319,STATE_319,319,STATE_319,Dominican Republic,False,1.000,4
32,STATE_32,STATE_32,32,STATE_32,Alpes,False,1.000,4
320,STATE_320,STATE_320,320,STATE_320,French India,False,1.000,1
321,STATE_321,STATE_321,321,STATE_321,Goa,False,1.000,1
322,STATE_322,STATE_322,322,STATE_322,Nagqu,False,1.000,4
323,STATE_323,STATE_323,323,STATE_323,Nepal,False,1.000,7
324,STATE_324,STATE_324,324,STATE_324,Bhutan,False,1.000,2
325,STATE_325,STATE_325,325,STATE_325,Yunnan,False,1.000,4
326,STATE_326,STATE_326,326,STATE_326,Hong Kong,False,1.000,1
327,Luzon,STATE_327,327,Manila,Manila,False,1.000,9
328,STATE_328,STATE_328,328,Kirin,Kirin,False,1.000,9
329,STATE_329,STATE_329,329,STATE_329,Tannu Tuva,False,1.000,13
33,STATE_33,STATE_33,33,STATE_33,Centre-Sud,False,1.000,9
330,STATE_330,STATE_330,330,STATE_330,Ulaanbaatar,False,1.000,8
331,STATE_331,STATE_331,331,STATE_331,Newfoundland,False,1.000,5
332,STATE_332,STATE_332,332,STATE_332,Labrador,False,1.000,4
333,STATE_333,STATE_333,333,STATE_333,Sarawak,False,1.000,11
334,STATE_334,STATE_334,334,STATE_334,Kalimantan Barat,False,1.000,16
335,STATE_335,STATE_335,335,Java,West Java,False,1.000,9
336,STATE_336,STATE_336,336,STATE_336,Kuala Lumpur,False,1.000,17
337,STATE_337,STATE_337,337,STATE_337,Faroe Islands,False,1.000,1
338,STATE_338,STATE_338,338,STATE_338,Gloucestershire,False,1.000,4
339,STATE_339,STATE_339,339,STATE_339,Izmir,False,1.000,8
34,STATE_34,STATE_34,34,STATE_34,Wallonia,False,1.000,2
340,STATE_340,STATE_340,340,STATE_340,Bursa,False,1.000,4
341,STATE_341,STATE_341,341,STATE_341,Edirne,False,1.000,1
342,STATE_342,STATE_342,342,Antalya,Antalya,False,1.000,4
343,STATE_343,STATE_343,343,Afyon,Afyon,False,1.000,4
344,STATE_344,STATE_344,344,STATE_344,Malatya,False,1.000,6
345,STATE_345,STATE_345,345,STATE_345,Mersin,False,1.000,3
346,STATE_346,STATE_346,346,STATE_346,Konya,False,1.000,7
347,STATE_347,STATE_347,347,STATE_347,Izmit,False,1.000,7
348,STATE_348,STATE_348,348,Kayseri,Kayseri,False,1.000,2
349,STATE_349,STATE_349,349,STATE_349,Sivas,False,1.000,7
35,STATE_35,STATE_35,35,STATE_35,Brabant,False,1.000,2
350,STATE_350,STATE_350,350,STATE_350,Diyarbakır,False,1.000,4
351,STATE_351,STATE_351,351,Vologda,Vologda,False,1.000,58
352,STATE_352,STATE_352,352,STATE_352,Hakkari,False,1.000,2
353,STATE_353,STATE_353,353,STATE_353,Tunceli,False,1.000,6
354,STATE_354,STATE_354,354,STATE_354,Trabzon,False,1.000,4
355,STATE_355,STATE_355,355,STATE_355,Samsun,False,1.000,3
356,STATE_356,STATE_356,356,Kastamonu,Kastamonu,False,1.000,7
357,STATE_357,STATE_357,357,STATE_357,New England,False,1.000,7
358,STATE_358,STATE_358,358,STATE_358,New York,False,1.000,17
359,STATE_359,STATE_359,359,STATE_359,New Jersey,False,1.000,3
36,STATE_36,STATE_36,36,STATE_36,Friesland,False,1.000,1
360,STATE_360,STATE_360,360,STATE_360,Pennsylvania,False,1.000,21
361,STATE_361,STATE_361,361,STATE_361,Maryland,False,1.000,1
362,STATE_362,STATE_362,362,STATE_362,Virginia,False,1.000,17
363,STATE_363,STATE_363,363,STATE_363,North Carolina,False,1.000,20
364,STATE_364,STATE_364,364,STATE_364,South Carolina,False,1.000,12
365,STATE_365,STATE_365,365,STATE_365,Georgia,False,1.000,19
366,STATE_366,STATE_366,366,STATE_366,Florida,False,1.000,16
367,STATE_367,STATE_367,367,STATE_367,Alabama,False,1.000,5
368,STATE_368,STATE_368,368,STATE_368,Tennessee,False,1.000,15
369,STATE_369,STATE_369,369,STATE_369,Kentucky,False,1.000,14
37,STATE_37,STATE_37,37,STATE_37,Sjaelland,False,1.000,4
370,STATE_370,STATE_370,370,STATE_370,Mississippi,False,1.000,9
371,STATE_371,STATE_371,371,STATE_371,Louisiana,False,1.000,4
372,STATE_372,STATE_372,372,STATE_372,Arkansas,False,1.000,14
373,STATE_373,STATE_373,373,STATE_373,Missouri,False,1.000,18
374,STATE_374,STATE_374,374,STATE_374,Oklahoma,False,1.000,15
375,STATE_375,STATE_375,375,STATE_375,Texas,False,1.000,12
