bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,manual_decision,manual_tsr_state_id,reviewer_notes
1067,STATE_1067,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1068,STATE_1068,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1069,STATE_1069,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1070,STATE_1070,663,STATE_663,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1071,STATE_1071,273,Libyan Desert,split,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
1072,STATE_1072,273,Libyan Desert,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1073,STATE_1073,1091,STATE_1091,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1074,STATE_1074,670,STATE_670,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1075,STATE_1075,670,STATE_670,merge,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
1076,STATE_1076,1090,STATE_1090,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1077,STATE_1077,1090,STATE_1090,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1078,STATE_1078,671,STATE_671,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1079,STATE_1079,1017,STATE_1017,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1080,STATE_1080,1017,STATE_1017,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1081,STATE_1081,1088,STATE_1088,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1082,STATE_1082,286,STATE_286,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1083,STATE_1083,741,STATE_741,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1084,STATE_1084,741,STATE_741,split,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
1085,STATE_1085,1089,STATE_1089,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1086,STATE_1086,419,STATE_419,split,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
1087,STATE_1087,844,STATE_844,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1088,STATE_1088,559,STATE_559,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1089,STATE_1089,29,STATE_29,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1090,STATE_1090,560,Nikolayevsk,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1091,STATE_1091,231,STATE_231,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1092,STATE_1092,231,STATE_231,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1093,STATE_1093,1071,STATE_1071,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1094,STATE_1094,1084,STATE_1084,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1095,STATE_1095,869,STATE_869,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1096,STATE_1096,868,STATE_868,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1097,STATE_1097,1100,STATE_1100,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1098,STATE_1098,868,STATE_868,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1099,STATE_1099,724,STATE_724,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1100,STATE_1100,834,STATE_834,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1101,STATE_1101,1093,STATE_1093,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1102,STATE_1102,1094,STATE_1094,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1103,STATE_1103,48,STATE_48,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1104,STATE_1104,103,Dalmatia,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1105,STATE_1105,64,STATE_64,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1106,STATE_1106,699,STATE_699,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1107,STATE_1107,153,STATE_153,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1108,STATE_1108,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1109,STATE_1109,948,STATE_948,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1110,STATE_1110,558,STATE_558,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1111,STATE_1111,835,STATE_835,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1112,STATE_1112,63,STATE_63,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1113,STATE_1113,842,STATE_842,same_name,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1114,STATE_1114,38,Gävleborg,merge,approve_selected,,Phase4c: conf=0.812 resource/building dist auto approve
1115,STATE_1115,915,Bohuslän,province_overlap,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1116,STATE_1116,1056,STATE_1056,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1117,STATE_1117,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1118,STATE_1118,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1119,STATE_1119,87,STATE_87,merge,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
1120,STATE_1120,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1121,STATE_1121,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1122,STATE_1122,406,Gurev,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1123,STATE_1123,407,STATE_407,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1124,STATE_1124,443,Sind,merge,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1125,STATE_1125,193,Chernihiv,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1126,STATE_1126,193,Chernihiv,merge,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
1127,STATE_1127,226,Dnipropertovsk,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1128,STATE_1128,897,STATE_897,split,approve_selected,,Phase4c: conf=0.714 resource/building dist auto approve
1129,STATE_1129,1005,STATE_1005,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1130,STATE_1130,1007,STATE_1007,merge,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
1131,STATE_1131,1008,STATE_1008,merge,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1132,STATE_1132,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1133,STATE_1133,794,STATE_794,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1134,STATE_1134,795,STATE_795,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1135,STATE_1135,889,STATE_889,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1136,STATE_1136,889,STATE_889,merge,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1137,STATE_1137,538,STATE_538,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1138,STATE_1138,831,Khiva,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1139,STATE_1139,731,STATE_731,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1140,STATE_1140,341,STATE_341,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1141,STATE_1141,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1142,STATE_1142,212,STATE_212,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1143,STATE_1143,212,STATE_212,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1144,STATE_1144,273,Libyan Desert,split,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
1145,STATE_1145,273,Libyan Desert,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1146,STATE_1146,273,Libyan Desert,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1147,STATE_1147,962,STATE_962,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1148,STATE_1148,589,STATE_589,merge,approve_selected,,Phase4a: conf=0.917 owner/core conflict auto approve
1149,STATE_1149,976,STATE_976,merge,approve_selected,,Phase4a: conf=0.857 owner/core conflict auto approve
1150,STATE_1150,381,STATE_381,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1151,STATE_1151,150,KUOPIO,merge,approve_selected,,Phase4a: conf=0.812 owner/core conflict auto approve
1152,STATE_1152,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1153,STATE_1153,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1154,STATE_1154,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1155,STATE_1155,856,STATE_856,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1156,STATE_1156,184,STATE_184,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1157,STATE_1157,182,STATE_182,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1158,STATE_1158,292,STATE_292,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
1159,STATE_1159,731,STATE_731,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1160,STATE_1160,731,STATE_731,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1161,STATE_1161,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1162,STATE_1162,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1163,Karma,241,Gomel,split,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
1164,STATE_1164,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1165,STATE_1165,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1166,STATE_1166,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1167,STATE_1167,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1168,STATE_1168,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1169,STATE_1169,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1170,STATE_1170,207,STATE_207,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1171,STATE_1171,732,STATE_732,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1172,STATE_1172,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1173,STATE_1173,786,Mauritanian Desert,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1174,STATE_1174,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1175,STATE_1175,358,STATE_358,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1176,STATE_1176,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1177,STATE_1177,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1178,STATE_1178,98,STATE_98,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1179,STATE_1179,48,STATE_48,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1180,STATE_1180,91,Lwow,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1181,STATE_1181,88,STATE_88,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1182,STATE_1182,980,STATE_980,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1183,STATE_1183,28,Alsace-Lorraine,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1184,STATE_1184,18,STATE_18,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1185,STATE_1185,20,Rhone,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1186,STATE_1186,23,STATE_23,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1187,STATE_1187,884,Upper Nile,merge,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1188,STATE_1188,1057,STATE_1057,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1189,STATE_1189,105,STATE_105,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1190,STATE_1190,108,STATE_108,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1191,STATE_1191,1013,STATE_1013,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1192,STATE_1192,94,STATE_94,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1193,STATE_1193,157,STATE_157,merge,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
1194,STATE_1194,1063,STATE_1063,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
1195,STATE_1195,377,STATE_377,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1196,STATE_1196,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1197,STATE_1197,548,STATE_548,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1198,STATE_1198,1064,STATE_1064,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1199,STATE_1199,376,STATE_376,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1200,STATE_1200,376,STATE_376,split,approve_selected,,Phase4c: conf=0.6 resource/building dist auto approve
1201,STATE_1201,76,STATE_76,split,approve_selected,,Phase4a: conf=0.857 owner/core conflict auto approve
1202,STATE_1202,593,STATE_593,merge,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1203,STATE_1203,161,STATE_161,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1204,STATE_1204,106,STATE_106,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1205,STATE_1205,95,STATE_95,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1206,STATE_1206,681,Cape,split,approve_selected,,Phase4c: conf=0.333 resource/building dist auto approve
1207,STATE_1207,681,Cape,split,approve_selected,,Phase4c: conf=0.4 resource/building dist auto approve
1208,STATE_1208,275,Transvaal,merge,approve_selected,,Phase4c: conf=0.25 resource/building dist auto approve
1209,STATE_1209,681,Cape,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1210,STATE_1210,681,Cape,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1211,STATE_1211,681,Cape,merge,approve_selected,,Phase4c: conf=0.333 resource/building dist auto approve
1212,STATE_1212,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1213,STATE_1213,719,Natal,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
1214,STATE_1214,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1215,STATE_1215,275,Transvaal,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1216,STATE_1216,275,Transvaal,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1217,STATE_1217,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1218,STATE_1218,719,Natal,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1219,STATE_1219,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1220,STATE_1220,1068,STATE_1068,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1221,STATE_1221,275,Transvaal,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1222,STATE_1222,229,STATE_229,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1223,STATE_1223,230,STATE_230,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1224,STATE_1224,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1225,STATE_1225,231,STATE_231,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1226,STATE_1226,231,STATE_231,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1227,STATE_1227,231,STATE_231,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1228,STATE_1228,934,STATE_934,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1229,STATE_1229,934,STATE_934,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1230,STATE_1230,106,STATE_106,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1231,STATE_1231,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1232,STATE_1232,454,Palestine,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1233,STATE_1233,454,Palestine,split,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
1234,STATE_1234,1075,STATE_1075,same_name,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
1235,STATE_1235,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1236,STATE_1236,454,Palestine,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1237,STATE_1237,446,Suez,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1238,STATE_1238,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1239,STATE_1239,553,STATE_553,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1240,STATE_1240,554,STATE_554,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1241,STATE_1241,554,STATE_554,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1242,STATE_1242,677,STATE_677,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1243,STATE_1243,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1244,STATE_1244,676,STATE_676,merge,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1245,STATE_1245,676,STATE_676,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1246,STATE_1246,676,STATE_676,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1247,STATE_1247,291,STATE_291,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1248,STATE_1248,421,STATE_421,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1249,STATE_1249,413,STATE_413,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1250,STATE_1250,588,Semipalatinsk,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1251,STATE_1251,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1252,STATE_1252,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1253,STATE_1253,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1254,STATE_1254,1024,STATE_1024,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1255,STATE_1255,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1256,STATE_1256,677,STATE_677,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1257,STATE_1257,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1258,STATE_1258,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1259,STATE_1259,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1260,STATE_1260,957,STATE_957,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1261,STATE_1261,487,STATE_487,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
1262,STATE_1262,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1263,STATE_1263,229,STATE_229,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1264,STATE_1264,676,STATE_676,split,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
1265,STATE_1265,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1266,STATE_1266,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1267,STATE_1267,137,STATE_137,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1268,STATE_1268,30,STATE_30,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1269,STATE_1269,1076,STATE_1076,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1270,STATE_1270,20,Rhone,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1271,STATE_1271,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1272,STATE_1272,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1273,STATE_1273,742,STATE_742,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1274,STATE_1274,447,STATE_447,merge,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1275,STATE_1275,67,STATE_67,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1276,STATE_1276,907,STATE_907,split,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1277,STATE_1277,456,Aswan,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1278,STATE_1278,456,Aswan,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1279,STATE_1279,456,Aswan,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1280,STATE_1280,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1281,STATE_1281,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1282,STATE_1282,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1283,STATE_1283,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1284,STATE_1284,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1285,STATE_1285,547,STATE_547,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1286,STATE_1286,903,STATE_903,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1287,STATE_1287,903,STATE_903,split,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1288,STATE_1288,453,STATE_453,split,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
1289,STATE_1289,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1290,STATE_1290,381,STATE_381,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1291,STATE_1291,1055,STATE_1055,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1292,STATE_1292,1056,STATE_1056,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1293,STATE_1293,815,STATE_815,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1294,STATE_1294,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1295,STATE_1295,1050,STATE_1050,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1296,STATE_1296,1095,STATE_1095,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1297,STATE_1297,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1298,STATE_1298,659,STATE_659,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1299,STATE_1299,1015,STATE_1015,merge,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1300,STATE_1300,510,STATE_510,merge,approve_selected,,Phase4c: conf=0.333 resource/building dist auto approve
1301,STATE_1301,932,STATE_932,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1302,STATE_1302,803,STATE_803,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1303,STATE_1303,185,STATE_185,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1304,STATE_1304,847,STATE_847,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1305,STATE_1305,755,STATE_755,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1306,STATE_1306,759,STATE_759,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1307,STATE_1307,1032,STATE_1032,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1308,STATE_1308,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1309,STATE_1309,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1310,STATE_1310,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1311,STATE_1311,605,STATE_605,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1312,STATE_1312,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1313,STATE_1313,747,STATE_747,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1314,STATE_1314,1079,STATE_1079,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1315,STATE_1315,594,STATE_594,split,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1316,STATE_1316,599,STATE_599,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1317,STATE_1317,599,STATE_599,split,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1318,STATE_1318,618,Dzungaria,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1319,STATE_1319,786,Mauritanian Desert,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1320,STATE_1320,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1321,STATE_1321,30,STATE_30,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1322,STATE_1322,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1323,STATE_1323,688,STATE_688,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1324,STATE_1324,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1325,STATE_1325,71,STATE_71,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1326,STATE_1326,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1327,STATE_1327,662,STATE_662,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1328,STATE_1328,65,STATE_65,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1329,STATE_1329,64,STATE_64,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1330,STATE_1330,999,STATE_999,merge,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
1331,STATE_1331,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1332,STATE_1332,68,STATE_68,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1333,STATE_1333,63,STATE_63,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1334,STATE_1334,51,STATE_51,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1335,STATE_1335,51,STATE_51,split,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
1336,STATE_1336,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1337,STATE_1337,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1338,STATE_1338,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1339,STATE_1339,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
